_unit_id,Worker Answer,context,drug_name,disease_name
4856260800,indication_symptomatic_relief,"INDICATIONS AND USAGE
Fluticasone Propionate Nasal Spray, USP, is indicated for the management of the nasal symptoms of seasonal and perennial allergic and nonallergic rhinitis in adults and pediatric patients 4 years of age and older.
Safety and effectiveness of Fluticasone Propionate Nasal Spray, USP, in children below 4 years of age have not been adequately established.
Close",Fluticasone propionate,Nonallergic rhinitis
4856265836,contraindication,"INDICATIONS AND USAGE
Desferal is indicated for the treatment of acute iron intoxication and of chronic iron overload due to transfusion-dependent anemias.
 Acute Iron Intoxication 
Desferal is an adjunct to, and not a substitute for, standard measures used in treating acute iron intoxication, which may include the following: induction of emesis with syrup of ipecac; gastric lavage; suction and maintenance of a clear airway; control of shock with intravenous fluids, blood, oxygen, and vasopressors; and correction of acidosis.
 Chronic Iron Overload 
Desferal can promote iron excretion in patients with secondary iron overload from multiple transfusions (as may occur in the treatment of some chronic anemias, including thalassemia). Long-term therapy with Desferal slows accumulation of hepatic iron and retards or eliminates progression of hepatic fibrosis.
Iron mobilization with Desferal is relatively poor in patients under the age of 3 years with relatively little iron overload. The drug should ordinarily not be given to such patients unless significant iron mobilization (e.g., 1 mg or more of iron per day) can be demonstrated.
Desferal is not indicated for the treatment of primary hemochromatosis, since phlebotomy is the method of choice for removing excess iron in this disorder.
Close",Deferoxamine,HEMOCHROMATOSIS
4856329726,indication_treatment,"INDICATIONS AND USAGE
Diazepam rectal gel is a gel formulation of diazepam intended for rectal administration in the management of selected, refractory, patients with epilepsy, on stable regimens of AEDs, who require intermittent use of diazepam to control bouts of increased seizure activity.
Evidence to support the use of diazepam rectal gel was adduced in two controlled trials (see CLINICAL PHARMACOLOGY, CLINICAL STUDIES subsection) that enrolled patients with partial onset or generalized convulsive seizures who were identified jointly by their caregivers and physicians as suffering intermittent and periodic episodes of markedly increased seizure activity, sometimes heralded by nonconvulsive symptoms, that for the individual patient were characteristic and were deemed by the prescriber to be of a kind for which a benzodiazepine would ordinarily be administered acutely. Although these clusters or bouts of seizures differed among patients, for any individual patient the clusters of seizure activity were not only stereotypic but were judged by those conducting and participating in these studies to be distinguishable from other seizures suffered by that patient. The conclusion that a patient experienced such unique episodes of seizure activity was based on historical information.
Close",Diazepam,epilepsy syndrome
4856332405,indication_symptomatic_relief,"INDICATIONS AND USAGE
Clemastine Fumarate Syrup is indicated for the relief of symptoms associated with allergic rhinitis such as sneezing, rhinorrhea, pruritus and lacrimation. Clemastine Fumarate Syrup is indicated for use in pediatric populations (age 6 years through 12) and adults (see DOSAGE AND ADMINISTRATION).
It should be noted that clemastine fumarate is indicated for the relief of mild uncomplicated allergic skin manifestations of urticaria and angioedema at the 2 mg dosage level only. 
Close",Clemastine,Pruritus
4856341786,indication_treatment,"INDICATIONS AND USAGE
Dextroamphetamine sulfate tablets, USPí‰Œæare indicated for:
 Narcolepsy. 
 Attention Deficit Disorder with Hyperactivity, as an integral part of a total treatment program which typically includes other remedial measures (psychological, educational, social) for a stabilizing effect in pediatric patients (ages 3 to 16 years) with a behavioral syndrome characterized by the following group of developmentally inappropriate symptoms: moderate to severe distractibility, short attention span, hyperactivity, emotional lability, and impulsivity. The diagnosis of this syndrome should not be made with finality when these symptoms are only of comparatively recent origin. Nonlocalizing (soft) neurological signs, learning disability, and abnormal EEG may or may not be present, and a diagnosis of central nervous system dysfunction may or may not be warranted.
Close",Dextroamphetamine,narcolepsy
4856383619,indication_symptomatic_relief,"INDICATIONS AND USAGE
Carefully consider the potential benefits and risks of sulindac and other treatment options before deciding to use sulindac. Use the lowest effective dose for the shortest duration consistent with individual patient treatment goals (see WARNINGS).
Sulindac is indicated for acute or long-term use in the relief of signs and symptoms of the following:
1. Osteoarthritis
2. Rheumatoid arthritis**
3. Ankylosing spondylitis
4. Acute painful shoulder (Acute subacromial bursitis/supraspinatus tendinitis)
5. Acute gouty arthritis
Close",Sulindac,Osteoarthritis
4856390611,indication_treatment,"1 INDICATIONS AND USAGE

1.1 Major Depressive Disorder
Venlafaxine hydrochloride extended-release capsules are indicated for the treatment of major depressive disorder (MDD). Efficacy was established in three short-term (4, 8, and 12 weeks) and two long-term, maintenance trials.
1.4 Panic Disorder
Venlafaxine hydrochloride extended-release capsules are indicated for the treatment of Panic Disorder (PD), with or without agoraphobia. Efficacy was established in two 12-week placebo-controlled trials.
Close",Venlafaxine,panic disorder
4856404250,contraindication,"MAXALT is indicated for the acute treatment of migraine attacks with or without aura in adults.

MAXALT is not intended for the prophylactic therapy of migraine or for use in the management of hemiplegic or basilar migraine (see CONTRAINDICATIONS). Safety and effectiveness of MAXALT have not been established for cluster headache, which is present in an older, predominantly male population.",MAXALT,basilar migraine
4856416544,indication_symptomatic_relief,"INDICATIONS AND USAGE
Epinephrine is used to relieve respiratory distress due to bronchospasm, to provide rapid relief of hypersensitivity reactions to drugs and other allergens, and to prolong the action of anesthetics. Its cardiac effects may be of use in restoring cardiac rhythm in cardiac arrest due to various causes, but it is not used in cardiac failure or in hemorrhagic, traumatic, or cardiogenic shock. Epinephrine is used as a hemostatic agent. It is also used in treating mucosal congestion of hay fever, rhinitis, and acute sinusitis; to relieve bronchial asthmatic paroxysms; in syncope due to complete heart block or carotid sinus hypersensitivity; for symptomatic relief of serum sickness, urticaria, angioneurotic edema; for resuscitation in cardiac arrest following anesthetic accidents; in simple (open angle) glaucoma; for relaxation of uterine musculature and to inhibit uterine contractions. Epinephrine Injection can be utilized to prolong the action of anesthetics used in local and regional anesthesia.
Close",Epinephrine,Serum Sickness
4856416787,effect,"INDICATIONS AND USAGE
AMICAR is useful in enhancing hemostasis when fibrinolysis contributes to bleeding. In life-threatening situations, transfusion of appropriate blood products and other emergency measures may be required.
Fibrinolytic bleeding may frequently be associated with surgical complications following heart surgery (with or without cardiac bypass procedures) and portacaval shunt; hematological disorders such as amegakaryocytic thrombocytopenia (accompanying aplastic anemia); acute and life-threatening abruptio placentae; hepatic cirrhosis; and neoplastic disease such as carcinoma of the prostate, lung, stomach, and cervix.
Urinary fibrinolysis, usually a normal physiological phenomenon, may contribute to excessive urinary tract fibrinolytic bleeding associated with surgical hematuria (following prostatectomy and nephrectomy) or nonsurgical hematuria (accompanying polycystic or neoplastic diseases of the genitourinary system). (See WARNINGS.)
Close",Aminocaproic Acid,ABRUPTIO PLACENTAE
4856421062,indication_treatment,"
                     

                        

                           
Acromegaly
Octreotide Acetate Injection is indicated to reduce blood levels of growth hormone and IGF-I (somatomedin C) in acromegaly patients who have had inadequate response to or cannot be treated with surgical resection, pituitary irradiation, and bromocriptine mesylate at maximally tolerated doses. åÊThe goal is to achieve normalization of growth hormone and IGF-I (somatomedin C) levels (see 

                        

                           
DOSAGE AND ADMINISTRATION
Improvement in clinical signs and symptoms or reduction in tumor size or rate of growth were not shown in clinical trials performed with Octreotide Acetate Injection; these trials were not optimally designed to detect such effects.

                     

                        

                           
Carcinoid Tumors
Octreotide Acetate Injection is indicated for the symptomatic treatment of patients with metastatic carcinoid tumors where it suppresses or inhibits the severe diarrhea and flushing episodes associated with the disease.
Octreotide Acetate Injection studies were not designed to show an effect on the size, rate of growth or development of metastases.

                     

                        

                           
Vasoactive Intestinal Peptide Tumors

                     

                        

                           
(VIPomas)
Octreotide Acetate Injection is indicated for the treatment of the profuse watery diarrhea associated with VIP-secreting tumors. åÊOctreotide Acetate Injection studies were not designed to show an effect on the size, rate of growth or development of metastases.",OCTREOTIDE,ACROMEGALY
4856422638,indication_treatment,"['Doxorubicin hydrochloride (HCl) for injection is an anthracycline topoisomerase II inhibitor indicated: ', '\n                           ', 'as a component of multiagent adjuvant chemotherapy for treatment of women with axillary lymph node involvement following resection of primary breast cancer (', '1.1', 'for the treatment of: acute lymphoblastic leukemia, acute myeloblastic leukemia, Hodgkin lymphoma, Non-Hodgkin lymphoma, metastatic breast cancer, metastatic Wilms‰Ûª tumor, metastatic neuroblastoma, metastatic soft tissue sarcoma, metastatic bone sarcomas, metastatic ovarian carcinoma, metastatic transitional cell bladder carcinoma, metastatic thyroid carcinoma, metastatic gastric carcinoma, metastatic bronchogenic carcinoma (', '1.2', None, None, 'Doxorubicin HCl for injection is indicated as a component of multi-agent adjuvant chemotherapy for treatment of women with axillary lymph node involvement following resection of primary breast cancer ', '[see ', 'Clinical Studies (14)', '\n                           ', None, None, None, 'Doxorubicin HCl for injection is indicated for the treatment of ', '\n                           ', 'acute lymphoblastic leukemia ', 'acute myeloblastic leukemia ', 'Hodgkin lymphoma ', 'non-Hodgkin lymphoma (NHL) ', 'metastatic breast cancer ', 'metastatic Wilms‰Ûª tumor ', 'metastatic neuroblastoma ', 'metastatic soft tissue sarcoma ', 'metastatic bone sarcoma ', 'metastatic ovarian carcinoma ', 'metastatic transitional cell bladder carcinoma ', 'metastatic thyroid carcinoma ', 'metastatic gastric carcinoma ', 'metastatic bronchogenic carcinoma ', None, None]",DOXORUBICIN,HODGKIN LYMPHOMA
4856439013,effect,"
                     
Stable Coronary Artery Disease
Perindopril erbumine tablets are indicated in patients with stable coronary artery disease to reduce the risk of cardiovascular mortality or non-fatal myocardial infarction. Perindopril erbumine tablets can be used with conventional treatment for management of coronary artery disease, such as antiplatelet, antihypertensive or lipid-lowering therapy. 

                     
Hypertension 
Perindopril erbumine tablets are indicated for the treatment of patients with essential hypertension. Perindopril erbumine tablets may be used alone or given with other classes of antihypertensives, especially thiazide diuretics. 
When using perindopril erbumine tablets, consideration should be given to the fact that another angiotensin converting enzyme inhibitor (captopril) has caused agranulocytosis, particularly in patients with renal impairment or collagen vascular disease. Available data are insufficient to determine whether perindopril erbumine tablets has a similar potential. (See 

                        
WARNINGS
In considering use of perindopril erbumine tablets, it should be noted that in controlled trials ACE inhibitors have an effect on blood pressure that is less in black patients than in nonblacks. In addition, it should be noted that black patients receiving ACE inhibitor monotherapy have been reported to have a higher incidence of angioedema compared to nonblacks. (See 

                        
WARNINGS

                           
Head and Neck Angioedema",PERINDOPRIL,ANGIOEDEMA
4856468767,indication_treatment,"Ramipril capsules are indicated in patients 55 years or older at high risk of developing a major cardiovascular event because of a history of coronary artery disease, stroke, peripheral vascular disease, or diabetes that is accompanied by at least one other cardiovascular risk factor (hypertension, elevated total cholesterol levels, low HDL levels, cigarette smoking, or documented microalbuminuria), to reduce the risk of myocardial infarction, stroke, or death from cardiovascular causes. Ramipril capsules can be used in addition to other needed treatment (such as antihypertensive, antiplatelet or lipid-lowering therapy). 
Ramipril capsules are indicated for the treatment of hypertension. It may be used alone or in combination with thiazide diuretics. 
In using ramipril capsules, consideration should be given to the fact that another angiotensin converting enzyme inhibitor, captopril, has caused agranulocytosis, particularly in patients with renal impairment or collagen-vascular disease. Available data are insufficient to show that ramipril capsules do not have a similar risk. (See 
WARNINGS.
In considering use of ramipril capsules, it should be noted that in controlled trials ACE inhibitors have an effect on blood pressure that is less in black patients than in non-blacks. In addition, ACE inhibitors (for which adequate data are available) cause a higher rate of angioedema in black than in non-black patients. (See 
WARNINGS, Angioedema.",ramipril,HYPERTENSION
4856483031,effect,"INNOPRAN XL

Control of high blood pressure should be part of comprehensive cardiovascular risk management, including, as appropriate, lipid control, diabetes management, antithrombotic therapy, smoking cessation, exercise, and limited sodium intake. Many patients will require more than one drug to achieve blood pressure goals. For specific advice on goals and management, see published guidelines, such as those of the National High Blood Pressure Education Program‰Ûªs Joint National Committee on Prevention, Detection, Evaluation, and Treatment of High Blood Pressure (JNC).
Numerous antihypertensive drugs, from a variety of pharmacologic classes and with different mechanisms of action, have been shown in randomized controlled trials to reduce cardiovascular morbidity and mortality, and it can be concluded that it is blood pressure reduction, and not some other pharmacologic property of the drugs, that is largely responsible for those benefits. The largest and most consistent cardiovascular outcome benefit has been a reduction in the risk of stroke, but reductions in myocardial infarction and cardiovascular mortality also have been seen regularly.
Elevated systolic or diastolic pressure causes increased cardiovascular risk, and the absolute risk increase per mmåÊHg is greater at higher blood pressures, so that even modest reductions of severe hypertension can provide substantial benefit. Relative risk reduction from blood pressure reduction is similar across populations with varying absolute risk, so the absolute benefit is greater in patients who are at higher risk independent of their hypertension (for example, patients with diabetes or hyperlipidemia), and such patients would be expected to benefit from more aggressive treatment to a lower blood pressure goal.
Some antihypertensive drugs have smaller blood pressure effects (as monotherapy) in black patients, and many antihypertensive drugs have additional approved indications and effects (e.g., on angina, heart failure, or diabetic kidney disease). These considerations may guide selection of therapy.
INNOPRAN XL is a beta adrenergic blocker indicated for the treatment of hypertension, to lower blood pressure. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. (
1
Limitation of Use: INNOPRAN XL is not indicated for the treatment of hypertensive emergencies. (
1",PROPRANOLOL,KIDNEY DISEASE
4856490527,indication_treatment,"INVIRASE in combination with ritonavir and other antiretroviral agents is indicated for the treatment of HIV infection. The twice daily administration of INVIRASE in combination with ritonavir is supported by safety data from the MaxCmin 1 study (see 

                        
Table 6

                        
Table 1
In a randomized, double-blind clinical study (NV14256) in zidovudine-experienced, HIV-infected patients, INVIRASE in combination with zalcitabine was shown to be superior to either INVIRASE or zalcitabine monotherapy in decreasing the cumulative incidence of clinical disease progression to AIDS-defining events or death. Furthermore, in a randomized study (ACTG229/NV14255), patients with advanced HIV infection with history of prolonged zidovudine treatment and who were given INVIRASE 600 mg (three times daily) + zidovudine + zalcitabine experienced greater increases in CD4 cell counts as compared to those who received INVIRASE + zidovudine or zalcitabine + zidovudine. It should be noted that HIV treatment regimens that were used in these initial clinical studies of INVIRASE are no longer considered standard of care.
Saquinavir gel capsule 1000 mg twice daily coadministered with ritonavir 100 mg twice daily was studied in a heterogeneous population of 148 HIV-infected patients (MaxCmin 1 study). At baseline 42 were treatment naÌøve and 106 were treatment experienced (of which 52 had an HIV RNA level <400 copies/mL at baseline). Results showed that 91/148 (61%) subjects achieved and/or sustained an HIV RNA level <400 copies/mL at the completion of 48 weeks.",saquinavir,HIV INFECTION
4856495290,effect,"Methazolamide Tablets USPåÊ is indicated in the treatment of ocular conditions where lowering intraocular pressure is likely to be of therapeutic benefit, such as chronic open-angle glaucoma, secondary glaucoma, and preoperatively in acute angle-closure glaucoma where lowering the intraocular pressure is desired before surgery.",METHAZOLAMIDE,ANGLE-CLOSURE GLAUCOMA
4856684800,indication_symptomatic_relief,"Cetirizine hydrochloride syrup is indicated for the relief of symptoms associated with perennial allergic rhinitis due to allergens such as dust mites, animal dander and molds in children 6 to 23 months of age. Symptoms treated effectively include sneezing, rhinorrhea, postnasal discharge, nasal pruritus, ocular pruritus, and tearing. 
Cetirizine hydrochloride syrup is indicated for the treatment of the uncomplicated skin manifestations of chronic idiopathic urticaria in adults and children 6 months to 5 years of age. It significantly reduces the occurrence, severity, and duration of hives and significantly reduces pruritus.",CETIRIZINE,RHINITIS
4852940393,indication_symptomatic_relief,"Azelastine hydrochloride nasal spray is indicated for the treatment of the symptoms of seasonal allergic rhinitis in adults and pediatric patients 5 years and older, and for the treatment of the symptoms of vasomotor rhinitis in adults and adolescent patients 12 years and older.
Azelastine hydrochloride nasal spray is an H1-receptor antagonist indicated for the treatment of the symptoms of seasonal allergic rhinitis in adults and pediatric patients 5 years and older and for the treatment of the symptoms of vasomotor rhinitis in adults and adolescent patients 12 years and older. (
1",AZELASTINE,RHINITIS
4852956077,contraindication,"Bumetanide tablets USP are indicated for the treatment of edema associated with congestive heart failure, hepatic and renal disease, including the nephrotic syndrome.
Almost equal diuretic response occurs after oral and parenteral administration of bumetanide. Therefore, if impaired gastrointestinal absorption is suspected or oral administration is not practical, bumetanide should be given by the intramuscular or intravenous route. 
Successful treatment with bumetanide tablets USP following instances of allergic reactions to furosemide suggests a lack of cross-sensitivity.
Bumetanide is contraindicated in anuria. Although bumetanide tablets can be used to induce diuresis in renal insufficiency, any marked increase in blood urea nitrogen or creatinine, or the development of oliguria during therapy of patients with progressive renal disease, is an indication for discontinuation of treatment with bumetanide tablets. Bumetanide is also contraindicated in patients in hepatic coma or in states of severe electrolyte depletion until the condition is improved or corrected. Bumetanide is contraindicated in patients hypersensitive to this drug.",BUMETANIDE,HEPATIC COMA
4852970303,indication_treatment,"Indapamide tablets are indicated for the treatment of hypertension, alone or in combination with other antihypertensive drugs.
Indapamide tablets are also indicated for the treatment of salt and fluid retention associated with congestive heart failure.
The routine use of diuretics in an otherwise healthy woman is inappropriate and exposes mother and fetus to unnecessary hazard (see below).
                                    
PRECAUTIONS
Diuretics do not prevent development of toxemia of pregnancy, and there is no satisfactory evidence that they are useful in the treatment of developed toxemia.
Edema during pregnancy may arise from pathological causes or from the physiologic and mechanical consequences of pregnancy. Indapamide is indicated in pregnancy when edema is due to pathologic causes, just as it is in the absence of pregnancy (however, see below). Dependent edema in pregnancy, resulting from restriction of venous return by the expanded uterus, is properly treated through elevation of the lower extremities and use of support hose; use of diuretics to lower intravascular volume in this case is illogical and unnecessary. There is hypervolemia during normal pregnancy which is not harmful to either the fetus or the mother (in the absence of cardiovascular disease), but which is associated with edema, including generalized edema in the majority of pregnant women. If this edema produces discomfort, increased recumbency will often provide relief. In rare instances, this edema may cause extreme discomfort which is not relieved by rest. In these cases, a short course of diuretics may provide relief and may be appropriate.
                                    
PRECAUTIONS",INDAPAMIDE,HYPERTENSION
4852997524,indication_symptomatic_relief,"Guanidine is indicated for the reduction of the symptoms of muscle weakness and easy fatigability associated with the myasthenic syndrome of Eaton-Lambert. It is not indicated for treating myasthenia gravis. The Eaton-Lambert syndrome is ordinarily differentiated from myasthenia gravis by the usual association of the syndrome with small cell carcinoma of the lung, but myography may be necessary to make the diagnosis.",Guanidine,EATON-LAMBERT SYNDROME
4853003747,indication_treatment,"Predialysis Patients
Calcitriol Oral Solution is indicated in the management of secondary hyperparathyroidism and resultant metabolic bone disease in patients with moderate to severe chronic renal failure (Ccr 15 to 55åÊmL/min) not yet on dialysis. In children, the creatinine clearance value must be corrected for a surface area of 1.73åÊsquare meters. A serum iPTH level of ‰ä´åÊ100åÊpg/mL is strongly suggestive of secondary hyperparathyroidism.
Dialysis Patients
Calcitriol Oral Solution is indicated in the management of hypocalcemia and the resultant metabolic bone disease in patients undergoing chronic renal dialysis. In these patients, Calcitriol Oral Solution administration enhances calcium absorption, reduces serum alkaline phosphatase levels, and may reduce elevated parathyroid hormone levels and the histological manifestations of osteitis fibrosa cystica and defective mineralization.
Hypoparathyroidism Patients
Calcitriol Oral Solution is also indicated in the management of hypocalcemia and its clinical manifestations in patients with postsurgical hypoparathyroidism, idiopathic hypoparathyroidism, and pseudohypoparathyroidism.",CALCITRIOL,HYPERPARATHYROIDISM
4853045187,indication_symptomatic_relief,"['Intravenous theophylline is indicated as an adjunct to inhaled beta-2 selective agonists and systemically administered corticosteroids for the treatment of acute exacerbations of the symptoms and reversible airflow obstruction associated with asthma and other chronic lung diseases, e.g., emphysema and chronic bronchitis.', None, None]",THEOPHYLLINE ANHYDROUS,ASTHMA
4856189485,indication_treatment,"Bendamustine Hydrochloride Injection is an alkylating drug indicated for treatment of patients with:

                           
Chronic lymphocytic leukemia (CLL). Efficacy relative to first line therapies other than chlorambucil has not been established. (
1.1
Indolent B-cell non-Hodgkin lymphoma (NHL) that has progressed during or within six months of treatment with rituximab or a rituximab-containing regimen. (
1.2
Bendamustine Hydrochloride Injection is indicated for the treatment of patients with chronic lymphocytic leukemia. Efficacy relative to first line therapies other than chlorambucil has not been established.
Bendamustine Hydrochloride Injection is indicated for the treatment of patients with indolent B-cell non-Hodgkin lymphoma that has progressed during or within six months of treatment with rituximab or a rituximab-containing regimen.",BENDAMUSTINE,CHRONIC LYMPHOCYTIC LEUKEMIA
4856263524,contraindication,"Mercaptopurine tablets are indicated for maintenance therapy of acute lymphatic (lymphocytic, lymophoblastic) leukemia as part of a combination regimen. The response to this agent depends upon the particular subclassification of acute lymphatic leukemia and the age of the patient (pediatric or adult). 
Mercaptopurine tablets are not effective prophylaxis or treatment of central nervous system leukemia. 
Mercaptopurine tablets are not effective in acute myelogenous leukemia, chronic lymphatic leukemia, the lymphomas (including Hodgkins Disease), or solid tumors. ",MERCAPTOPURINE ANHYDROUS,CHRONIC LYMPHATIC LEUKEMIA
4856283220,indication_symptomatic_relief,"['Oxaprozin tablets are indicated: ', '\n                     ', 'For relief of the signs and symptoms of osteoarthritis ', 'For relief of the signs and symptoms of rheumatoid arthritis ', 'For relief of the signs and symptoms of juvenile rheumatoid arthritis ', None, 'Oxaprozin is a non-steroidal anti-inflammatory drug indicated for: ', '\n                           ', 'Relief of signs and symptoms of Osteoarthritis (OA) ', '(1) ', 'Relief of signs and symptoms of Rheumatoid Arthritis (RA) ', '(1)', 'Relief of signs and symptoms of Juvenile Rheumatoid Arthritis (JRA) ', '(1)', None]",OXAPROZIN,RHEUMATOID ARTHRITIS
4856317394,indication_treatment,"[' INDICATIONS AND USAGE', 'Buspirone hydrochloride tablets are indicated for the management of anxiety disorders or the short-term relief of the symptoms of anxiety. Anxiety or tension associated with the stress of everyday life usually does not require treatment with an anxiolytic.', 'The efficacy of buspirone has been demonstrated in controlled clinical trials of outpatients whose diagnosis roughly corresponds to Generalized Anxiety Disorder (GAD). Many of the patients enrolled in these studies also had coexisting depressive symptoms and buspirone relieved anxiety in the presence of these coexisting depressive symptoms. The patients evaluated in these studies had experienced symptoms for periods of 1 month to over 1 year prior to the study, with an average symptom duration of 6 months. Generalized Anxiety Disorder (300.02) is described in the American Psychiatric Association‰Ûªs Diagnostic and Statistical Manual, lll1 as follows:\xa0', 'Generalized, persistent anxiety (of at least 1 month continual duration), manifested by symptoms from three of the four following categories:', '\n                     ', '\n                        ', 'Motor tension: shakiness, jitteriness, jumpiness, trembling, tension, muscle aches, fatigability, inability to relax, eyelid twitch, furrowed brow, strained face, fidgeting, restlessness, easy startle.', '\n                        ', 'Autonomic hyperactivity: sweating, heart pounding or racing, cold, clammy hands, dry mouth, dizziness, lightheadedness, paresthesias (tingling in hands or feet), upset stomach, hot or cold spells, frequent urination, diarrhea, discomfort in the pit of the stomach, lump in the throat, flushing, pallor, high resting pulse, and respiration rate.', '\n                        ', 'Apprehensive expectation: anxiety, worry, fear, rumination, and anticipation of misfortune to self or others.', '\n                        ', 'Vigilance and scanning: hyperattentiveness resulting in distractibility, difficulty in concentrating, insomnia, feeling ‰ÛÏon edge‰Û, irritability, impatience.', None, 'The above symptoms would not be due to another mental disorder, such as a depressive disorder or schizophrenia. However, mild depressive symptoms are common in GAD.', 'The effectiveness of buspirone in long-term use, that is, for more than 3 to 4 weeks, has not been demonstrated in controlled trials. There is no body of evidence available that systematically addresses the appropriate duration of treatment for GAD. However, in a study of long-term use, 264 patients were treated with buspirone for 1 year without ill effect. Therefore, the physician who elects to use buspirone for extended periods should periodically reassess the usefulness of the drug for the individual patient.', None, None, None]",BUSPIRONE,ANXIETY
4856329284,effect,"['Prazosin Hydrochloride Capsules, USP is indicated for the treatment of hypertension, to lower blood pressure. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. These benefits have been seen in controlled trials of antihypertensive drugs from a wide variety of pharmacologic classes, including this drug.', None, ""Control of high blood pressure should be part of comprehensive cardiovascular risk management, including, as appropriate, lipid control, diabetes management, antithrombotic therapy, smoking cessation, exercise, and limited sodium intake. Many patients will require more than one drug to achieve blood pressure goals. For specific advice on goals and management, see published guidelines, such as those of the National High Blood Pressure Education Program's Joint National Committee on Prevention, Detection, Evaluation, and Treatment of High Blood Pressure (JNC)."", None, 'Numerous antihypertensive drugs, from a variety of pharmacologic classes and with different mechanisms of action, have been shown in randomized controlled trials to reduce cardiovascular morbidity and mortality, and it can be concluded that it is blood pressure reduction, and not some other pharmacologic property of the drugs, that is largely responsible for those benefits. The largest and most consistent cardiovascular outcome benefit has been a reduction in the risk of stroke, but reductions in myocardial infarction and cardiovascular mortality also have been seen regularly.', None, 'Elevated systolic or diastolic pressure causes increased cardiovascular risk, and the absolute risk increase per mmHg is greater at higher blood pressures, so that even modest reductions of severe hypertension can provide substantial benefit. Relative risk reduction from blood pressure reduction is similar across populations with varying absolute risk, so the absolute benefit is greater in patients who are at higher risk independent of their hypertension (for example, patients with diabetes or hyperlipidemia), and such patients would be expected to benefit from more aggressive treatment to a lower blood pressure goal.', None, 'Some antihypertensive drugs have smaller blood pressure effects (as monotherapy) in black patients, and many antihypertensive drugs have additional approved indications and effects (e.g., on angina, heart failure, or diabetic kidney disease). These considerations may guide selection of therapy. ', None, 'Prazosin Hydrochloride Capsules, USP can be used alone or in combination with other antihypertensive drugs such as diuretics or beta-adrenergic blocking agents.']",PRAZOSIN,STROKE
4856377060,contraindication,"Perphenazine tablets are indicated for use in the treatment of schizophrenia and for the control of severe nausea and vomiting in adults. 
Perphenazine tablets have not been shown effective for the management of behavioral complications in patients with mental retardation.",PERPHENAZINE,MENTAL RETARDATION
4856382717,"indication_symptomatic_relief
effect","The use of metoclopramide tablets, USP is recommended for adults only. Therapy should not exceed 12 weeks in duration.
Symptomatic Gastroesophageal Reflux:  Metoclopramide tablets, USP are indicated as short-term (4 to 12 weeks) therapy for adults with symptomatic, documented gastroesophageal reflux who fail to respond to conventional therapy.
The principal effect of metoclopramide is on symptoms of postprandial and daytime heartburn with less observed effect on nocturnal symptoms. If symptoms are confined to particular situations, such as following the evening meal, use of metoclopramide as single doses prior to the provocative situation should be considered, rather than using the drug throughout the day. Healing of esophageal ulcers and erosions has been endoscopically demonstrated at the end of a 12-week trial using doses of 15 mg q.i.d. As there is no documented correlation between symptoms and healing of esophageal lesions, patients with documented lesions should be monitored endoscopically.
Diabetic Gastroparesis (Diabetic Gastric Stasis):  Metoclopramide tablets, USP are indicated for the relief of symptoms associated with acute and recurrent diabetic gastric stasis. The usual manifestations of delayed gastric emptying (e.g., nausea, vomiting, heartburn, persistent fullness after meals, and anorexia) appear to respond to metoclopramide within different time intervals. Significant relief of nausea occurs early and continues to improve over a three-week period. Relief of vomiting and anorexia may precede the relief of abdominal fullness by one week or more.",METOCLOPRAMIDE,GASTROESOPHAGEAL REFLUX
4856429195,indication_symptomatic_relief,Loperamide hydrochloride capsules are indicated for the control and symptomatic relief of acute nonspecific diarrhea in patients 2 years of age and older and of chronic diarrhea in adults associated with inflammatory bowel disease. Loperamide hydrochloride capsules are also indicated for reducing the volume of discharge from ileostomies.,LOPERAMIDE,DIARRHEA
4856449481,indication_symptomatic_relief,"[None, 'Carefully consider the potential benefits and risks of \nflurbiprofen tablets and other treatment options before deciding to use \nflurbiprofen tablets. Use the lowest effective dose for the shortest duration \nconsistent with individual patient treatment goals (see ', 'WARNINGS', 'Flurbiprofen tablets are indicated:', '\n                     ', 'For relief of the signs and symptoms of rheumatoid arthritis. \n', 'For relief of the signs and symptoms of osteoarthritis.']",FLURBIPROFEN,RHEUMATOID ARTHRITIS
4856491884,indication_treatment,"ELAPRASE is indicated for patients with Hunter syndrome (Mucopolysaccharidosis II, MPS II). ELAPRASE has been shown to improve walking capacity in patients 5 years and older.
In patients 16 months to 5 years of age, no data are available to demonstrate improvement in disease-related symptoms or long term clinical outcome; however, treatment with ELAPRASE has reduced spleen volume similarly to that of adults and children 5 years of age and older.
The safety and efficacy of ELAPRASE have not been established in pediatric patients less than 16 months of age 
[see 
Use in Specific Populations (8.4)
ELAPRASE is a hydrolytic lysosomal glycosaminoglycan (GAG)-specific enzyme indicated for patients with Hunter syndrome (Mucopolysaccharidosis II, MPS II). ELAPRASE has been shown to improve walking capacity in patients 5 years and older. In patients 16 months to 5 years of age, no data are available to demonstrate improvement in disease-related symptoms or long term clinical outcome; however, treatment with ELAPRASE has reduced spleen volume similarly to that of adults and children 5 years of age and older. The safety and efficacy of ELAPRASE have not been established in pediatric patients less than 16 months of age (
1",idursulfase,HUNTER SYNDROME
