,drugbank_id,drugbank_name,pubchem_id,stitch_id_flat,umls_cui_from_label,method,concept_name,meddra_type,umls_cui_from_meddra,meddra_name
14355,DB04918,Ceftobiprole,6918430,CID106918430,C0009450,NLP_indication,Communicable Diseases,PT,C0009450,Infection
14356,DB04918,Ceftobiprole,6918430,CID106918430,C0744130,NLP_precondition,Diabetic foot infection,PT,C0744130,Diabetic foot infection
14357,DB04920,Clevidipine,153994,CID100153994,C0020538,NLP_precondition,Hypertensive disease,PT,C0020538,Hypertension
14358,DB04920,Clevidipine,153994,CID100153994,C0085580,NLP_precondition,Essential Hypertension,PT,C0085580,Essential hypertension
14359,DB04920,Clevidipine,153994,CID100153994,C0857121,NLP_precondition,Hypertensive (finding),PT,C0020538,Hypertension
14360,DB04930,Permethrin,40159,CID100040159,C0036262,text_mention,Scabies,PT,C1504343,Acarodermatitis
14361,DB04933,Eritoran,923,CID100000923,C0001122,text_mention,Acidosis,PT,C0001122,Acidosis
14362,DB04933,Eritoran,923,CID100000923,C0001125,text_mention,"Acidosis, Lactic",PT,C0001125,Lactic acidosis
14363,DB04933,Eritoran,923,CID100000923,C0001403,text_mention,Addison Disease,PT,C0001403,Addison's disease
14364,DB04933,Eritoran,923,CID100000923,C0003578,text_mention,Apnea,PT,C0003578,Apnoea
14365,DB04933,Eritoran,923,CID100000923,C0009421,text_mention,Comatose,PT,C0009421,Coma
14366,DB04933,Eritoran,923,CID100000923,C0009676,text_mention,Confusion,PT,C1443060,Feeling abnormal
14367,DB04933,Eritoran,923,CID100000923,C0009676,text_mention,Confusion,PT,C0009676,Confusional state
14368,DB04933,Eritoran,923,CID100000923,C0011175,text_mention,Dehydration,PT,C0011175,Dehydration
14369,DB04933,Eritoran,923,CID100000923,C0011849,text_mention,Diabetes Mellitus,PT,C0011849,Diabetes mellitus
14370,DB04933,Eritoran,923,CID100000923,C0011880,text_mention,Diabetic Ketoacidosis,PT,C0011880,Diabetic ketoacidosis
14371,DB04933,Eritoran,923,CID100000923,C0011991,text_mention,Diarrhea,PT,C0011991,Diarrhoea
14372,DB04933,Eritoran,923,CID100000923,C0013404,text_mention,Dyspnea,PT,C0013404,Dyspnoea
14373,DB04933,Eritoran,923,CID100000923,C0018681,text_mention,Headache,PT,C0018681,Headache
14374,DB04933,Eritoran,923,CID100000923,C0018790,text_mention,Cardiac Arrest,PT,C0018790,Cardiac arrest
14375,DB04933,Eritoran,923,CID100000923,C0020538,text_mention,Hypertensive disease,PT,C0020538,Hypertension
14376,DB04933,Eritoran,923,CID100000923,C0020625,text_mention,Hyponatremia,PT,C0020625,Hyponatraemia
14377,DB04933,Eritoran,923,CID100000923,C0020649,text_mention,Hypotension,PT,C0020649,Hypotension
14378,DB04933,Eritoran,923,CID100000923,C0021843,text_mention,Intestinal Obstruction,PT,C0021843,Intestinal obstruction
14379,DB04933,Eritoran,923,CID100000923,C0026961,text_mention,Mydriasis,PT,C0026961,Mydriasis
14380,DB04933,Eritoran,923,CID100000923,C0027497,text_mention,Nausea,PT,C0027497,Nausea
14381,DB04933,Eritoran,923,CID100000923,C0030318,text_mention,Panic,PT,C0030318,Panic reaction
14382,DB04933,Eritoran,923,CID100000923,C0030446,text_mention,Paralytic Ileus,PT,C0030446,Ileus paralytic
14383,DB04933,Eritoran,923,CID100000923,C0036572,text_mention,Seizures,PT,C0036572,Convulsion
14384,DB04933,Eritoran,923,CID100000923,C0036974,text_mention,Shock,PT,C0036974,Shock
14385,DB04933,Eritoran,923,CID100000923,C0037367,NLP_indication,Smoke Inhalation Injury,PT,C0854254,Respiratory fume inhalation disorder
14386,DB04933,Eritoran,923,CID100000923,C0042963,NLP_indication,Vomiting,PT,C0042963,Vomiting
14387,DB04933,Eritoran,923,CID100000923,C0043251,text_mention,Wounds and Injuries,PT,C3263723,Injury
14388,DB04933,Eritoran,923,CID100000923,C0085682,NLP_indication,Hypophosphatemia,PT,C0085682,Hypophosphataemia
14389,DB04933,Eritoran,923,CID100000923,C0086168,text_mention,Dissociation,PT,C0086168,Dissociation
14390,DB04933,Eritoran,923,CID100000923,C0161544,NLP_indication,Poisoning by salicylate,PT,C3160741,Toxicity to various agents
14391,DB04933,Eritoran,923,CID100000923,C0220854,text_mention,Hyperpnea,PT,C0020578,Hyperventilation
14392,DB04933,Eritoran,923,CID100000923,C0220854,text_mention,Hyperpnea,PT,C0231835,Tachypnoea
14393,DB04933,Eritoran,923,CID100000923,C0220981,NLP_indication,Metabolic acidosis,PT,C0220981,Metabolic acidosis
14394,DB04933,Eritoran,923,CID100000923,C0220983,text_mention,Metabolic alkalosis,PT,C0220983,Metabolic alkalosis
14395,DB04933,Eritoran,923,CID100000923,C0231835,NLP_indication,Tachypnea,PT,C0231835,Tachypnoea
14396,DB04933,Eritoran,923,CID100000923,C0231837,text_mention,Respiratory rate decreased,PT,C0231837,Respiratory rate decreased
14397,DB04933,Eritoran,923,CID100000923,C0232292,text_mention,Chest tightness,PT,C0235710,Chest discomfort
14398,DB04933,Eritoran,923,CID100000923,C0233407,text_mention,Disorientation,PT,C0233407,Disorientation
14399,DB04933,Eritoran,923,CID100000923,C0235395,text_mention,Fluid loss,PT,C0011175,Dehydration
14400,DB04933,Eritoran,923,CID100000923,C0235575,NLP_indication,Hemolytic reaction,PT,C0019054,Haemolysis
14401,DB04933,Eritoran,923,CID100000923,C0268030,text_mention,Acidemia,PT,C0001122,Acidosis
14402,DB04933,Eritoran,923,CID100000923,C0278061,text_mention,Abnormal mental state,PT,C0004936,Mental disorder
14403,DB04933,Eritoran,923,CID100000923,C0599918,text_mention,Nephrotoxicity,PT,C0595916,Nephropathy toxic
14404,DB04933,Eritoran,923,CID100000923,C0700198,text_mention,Pulmonary aspiration,PT,C0700198,Aspiration
14405,DB04933,Eritoran,923,CID100000923,C0728899,NLP_indication,Intoxication,PT,C0032343,Poisoning
14406,DB04933,Eritoran,923,CID100000923,C0856633,text_mention,Extensive burns,PT,C0701836,Thermal burn
14407,DB04933,Eritoran,923,CID100000923,C1392658,text_mention,Circulatory insufficiency,PT,C1392046,Cardiovascular insufficiency
14408,DB04933,Eritoran,923,CID100000923,C1541124,text_mention,Pyloric obstruction,PT,C0034194,Pyloric stenosis
14409,DB04933,Eritoran,923,CID100000923,C1699648,text_mention,Ileal obstruction,PT,C0235329,Small intestinal obstruction
14410,DB04938,Ospemifene,148127,CID100148127,C0025320,NLP_indication,Menopause,PT,C0025320,Menopause
14411,DB04938,Ospemifene,148127,CID100148127,C0333641,NLP_indication,Atrophic,PT,C0333641,Atrophy
14412,DB04938,Ospemifene,148127,CID100148127,C1384606,NLP_indication,Dyspareunia,PT,C1384606,Dyspareunia
14413,DB04946,Iloperidone,71360,CID100071360,C0011071,text_mention,Sudden death,PT,C0011071,Sudden death
14414,DB04946,Iloperidone,71360,CID100071360,C0036341,NLP_indication,Schizophrenia,PT,C0036341,Schizophrenia
14415,DB04946,Iloperidone,71360,CID100071360,C0040479,text_mention,Torsades de Pointes,PT,C0040479,Torsade de pointes
14416,DB04951,Pirfenidone,40632,CID100040632,C1800706,NLP_indication,Idiopathic Pulmonary Fibrosis,PT,C1800706,Idiopathic pulmonary fibrosis
14417,DB04953,Ezogabine,121892,CID100121892,C0014544,NLP_precondition,Epilepsy,PT,C0014544,Epilepsy
14418,DB04953,Ezogabine,121892,CID100121892,C0036572,NLP_indication,Seizures,PT,C0036572,Convulsion
14419,DB04972,Canfosfamide,312,CID100000312,C0003811,text_mention,Cardiac Arrhythmia,PT,C0003811,Arrhythmia
14420,DB04972,Canfosfamide,312,CID100000312,C0003962,text_mention,Ascites,PT,C0003962,Ascites
14421,DB04972,Canfosfamide,312,CID100000312,C0019080,text_mention,Hemorrhage,PT,C0019080,Haemorrhage
14422,DB04972,Canfosfamide,312,CID100000312,C0019080,text_mention,Hemorrhage,PT,C0518015,Haemoglobin
14423,DB04972,Canfosfamide,312,CID100000312,C0020621,NLP_indication,Hypokalemia,PT,C0020621,Hypokalaemia
14424,DB04972,Canfosfamide,312,CID100000312,C0022658,text_mention,Kidney Diseases,PT,C0022658,Nephropathy
14425,DB04972,Canfosfamide,312,CID100000312,C0023890,text_mention,Liver Cirrhosis,PT,C0023890,Hepatic cirrhosis
14426,DB04972,Canfosfamide,312,CID100000312,C0030443,text_mention,Familial Periodic Paralysis,PT,C0030443,Familial periodic paralysis
14427,DB04972,Canfosfamide,312,CID100000312,C0030443,text_mention,Familial Periodic Paralysis,PT,C0522224,Paralysis
14428,DB04972,Canfosfamide,312,CID100000312,C0038358,text_mention,Gastric ulcer,PT,C0038358,Gastric ulcer
14429,DB04972,Canfosfamide,312,CID100000312,C0085580,text_mention,Essential Hypertension,PT,C0085580,Essential hypertension
14430,DB04972,Canfosfamide,312,CID100000312,C0220983,text_mention,Metabolic alkalosis,PT,C0220983,Metabolic alkalosis
14431,DB04972,Canfosfamide,312,CID100000312,C0728899,text_mention,Intoxication,PT,C0032343,Poisoning
14432,DB04996,Satraplatin,175,CID100000175,C0009450,text_mention,Communicable Diseases,PT,C0009450,Infection
14433,DB04996,Satraplatin,175,CID100000175,C0020625,NLP_indication,Hyponatremia,PT,C0020625,Hyponatraemia
14434,DB04996,Satraplatin,312,CID100000312,C0003811,text_mention,Cardiac Arrhythmia,PT,C0003811,Arrhythmia
14435,DB04996,Satraplatin,312,CID100000312,C0003962,text_mention,Ascites,PT,C0003962,Ascites
14436,DB04996,Satraplatin,312,CID100000312,C0019080,text_mention,Hemorrhage,PT,C0019080,Haemorrhage
14437,DB04996,Satraplatin,312,CID100000312,C0019080,text_mention,Hemorrhage,PT,C0518015,Haemoglobin
14438,DB04996,Satraplatin,312,CID100000312,C0020621,NLP_indication,Hypokalemia,PT,C0020621,Hypokalaemia
14439,DB04996,Satraplatin,312,CID100000312,C0022658,text_mention,Kidney Diseases,PT,C0022658,Nephropathy
14440,DB04996,Satraplatin,312,CID100000312,C0023890,text_mention,Liver Cirrhosis,PT,C0023890,Hepatic cirrhosis
14441,DB04996,Satraplatin,312,CID100000312,C0030443,text_mention,Familial Periodic Paralysis,PT,C0030443,Familial periodic paralysis
14442,DB04996,Satraplatin,312,CID100000312,C0030443,text_mention,Familial Periodic Paralysis,PT,C0522224,Paralysis
14443,DB04996,Satraplatin,312,CID100000312,C0038358,text_mention,Gastric ulcer,PT,C0038358,Gastric ulcer
14444,DB04996,Satraplatin,312,CID100000312,C0085580,text_mention,Essential Hypertension,PT,C0085580,Essential hypertension
14445,DB04996,Satraplatin,312,CID100000312,C0220983,text_mention,Metabolic alkalosis,PT,C0220983,Metabolic alkalosis
14446,DB04996,Satraplatin,312,CID100000312,C0728899,text_mention,Intoxication,PT,C0032343,Poisoning
14447,DB04996,Satraplatin,222,CID100000222,C0220983,text_mention,Metabolic alkalosis,PT,C0220983,Metabolic alkalosis
14448,DB05013,Ingenol Mebutate,6918670,CID106918670,C0022593,NLP_indication,Keratosis,PT,C0870082,Hyperkeratosis
14449,DB05013,Ingenol Mebutate,6918670,CID106918670,C0022602,NLP_indication,Actinic keratosis,PT,C0022602,Actinic keratosis
14450,DB05013,Ingenol Mebutate,6918670,CID106918670,C0022602,NLP_indication,Actinic keratosis,PT,C0022603,Seborrhoeic keratosis
14451,DB05039,Indacaterol,6433117,CID106433117,C0004096,NLP_precondition,Asthma,PT,C0004096,Asthma
14452,DB05039,Indacaterol,6433117,CID106433117,C0008677,NLP_indication,"Bronchitis, Chronic",PT,C0008677,Bronchitis chronic
14453,DB05039,Indacaterol,6433117,CID106433117,C0024117,NLP_indication,Chronic Obstructive Airway Disease,PT,C0024117,Chronic obstructive pulmonary disease
14454,DB05039,Indacaterol,6433117,CID106433117,C0024117,NLP_indication,Chronic Obstructive Airway Disease,PT,C0085129,Bronchial hyperreactivity
14455,DB05039,Indacaterol,6433117,CID106433117,C0034067,NLP_indication,Pulmonary Emphysema,PT,C0034067,Emphysema
14456,DB05083,TMC278,3006171,CID103006171,C0009450,NLP_indication,Communicable Diseases,PT,C0009450,Infection
14457,DB05083,TMC278,3006171,CID103006171,C0859298,text_mention,Human immunodeficiency virus type,PT,C0019693,HIV infection
14458,DB05083,TMC278,3006171,CID103006171,C2363980,text_mention,Cross resistance,PT,C0853847,Pathogen resistance
14459,DB05109,Trabectedin,3199,CID100003199,C0023269,text_mention,leiomyosarcoma,PT,C0023269,Leiomyosarcoma
14460,DB05109,Trabectedin,3199,CID100003199,C0023827,text_mention,liposarcoma,PT,C0023827,Liposarcoma
14461,DB05109,Trabectedin,3199,CID100003199,C1140680,NLP_indication,Malignant neoplasm of ovary,PT,C1140680,Ovarian cancer
14462,DB05109,Trabectedin,3199,CID100003199,C1261473,NLP_indication,Sarcoma,PT,C1261473,Sarcoma
14463,DB05143,OXI4503,923,CID100000923,C0001122,text_mention,Acidosis,PT,C0001122,Acidosis
14464,DB05143,OXI4503,923,CID100000923,C0001125,text_mention,"Acidosis, Lactic",PT,C0001125,Lactic acidosis
14465,DB05143,OXI4503,923,CID100000923,C0001403,text_mention,Addison Disease,PT,C0001403,Addison's disease
14466,DB05143,OXI4503,923,CID100000923,C0003578,text_mention,Apnea,PT,C0003578,Apnoea
14467,DB05143,OXI4503,923,CID100000923,C0009421,text_mention,Comatose,PT,C0009421,Coma
14468,DB05143,OXI4503,923,CID100000923,C0009676,text_mention,Confusion,PT,C1443060,Feeling abnormal
14469,DB05143,OXI4503,923,CID100000923,C0009676,text_mention,Confusion,PT,C0009676,Confusional state
14470,DB05143,OXI4503,923,CID100000923,C0011175,text_mention,Dehydration,PT,C0011175,Dehydration
14471,DB05143,OXI4503,923,CID100000923,C0011849,text_mention,Diabetes Mellitus,PT,C0011849,Diabetes mellitus
14472,DB05143,OXI4503,923,CID100000923,C0011880,text_mention,Diabetic Ketoacidosis,PT,C0011880,Diabetic ketoacidosis
14473,DB05143,OXI4503,923,CID100000923,C0011991,text_mention,Diarrhea,PT,C0011991,Diarrhoea
14474,DB05143,OXI4503,923,CID100000923,C0013404,text_mention,Dyspnea,PT,C0013404,Dyspnoea
14475,DB05143,OXI4503,923,CID100000923,C0018681,text_mention,Headache,PT,C0018681,Headache
14476,DB05143,OXI4503,923,CID100000923,C0018790,text_mention,Cardiac Arrest,PT,C0018790,Cardiac arrest
14477,DB05143,OXI4503,923,CID100000923,C0020538,text_mention,Hypertensive disease,PT,C0020538,Hypertension
14478,DB05143,OXI4503,923,CID100000923,C0020625,text_mention,Hyponatremia,PT,C0020625,Hyponatraemia
14479,DB05143,OXI4503,923,CID100000923,C0020649,text_mention,Hypotension,PT,C0020649,Hypotension
14480,DB05143,OXI4503,923,CID100000923,C0021843,text_mention,Intestinal Obstruction,PT,C0021843,Intestinal obstruction
14481,DB05143,OXI4503,923,CID100000923,C0026961,text_mention,Mydriasis,PT,C0026961,Mydriasis
14482,DB05143,OXI4503,923,CID100000923,C0027497,text_mention,Nausea,PT,C0027497,Nausea
14483,DB05143,OXI4503,923,CID100000923,C0030318,text_mention,Panic,PT,C0030318,Panic reaction
14484,DB05143,OXI4503,923,CID100000923,C0030446,text_mention,Paralytic Ileus,PT,C0030446,Ileus paralytic
14485,DB05143,OXI4503,923,CID100000923,C0036572,text_mention,Seizures,PT,C0036572,Convulsion
14486,DB05143,OXI4503,923,CID100000923,C0036974,text_mention,Shock,PT,C0036974,Shock
14487,DB05143,OXI4503,923,CID100000923,C0037367,NLP_indication,Smoke Inhalation Injury,PT,C0854254,Respiratory fume inhalation disorder
14488,DB05143,OXI4503,923,CID100000923,C0042963,NLP_indication,Vomiting,PT,C0042963,Vomiting
14489,DB05143,OXI4503,923,CID100000923,C0043251,text_mention,Wounds and Injuries,PT,C3263723,Injury
14490,DB05143,OXI4503,923,CID100000923,C0085682,NLP_indication,Hypophosphatemia,PT,C0085682,Hypophosphataemia
14491,DB05143,OXI4503,923,CID100000923,C0086168,text_mention,Dissociation,PT,C0086168,Dissociation
14492,DB05143,OXI4503,923,CID100000923,C0161544,NLP_indication,Poisoning by salicylate,PT,C3160741,Toxicity to various agents
14493,DB05143,OXI4503,923,CID100000923,C0220854,text_mention,Hyperpnea,PT,C0020578,Hyperventilation
14494,DB05143,OXI4503,923,CID100000923,C0220854,text_mention,Hyperpnea,PT,C0231835,Tachypnoea
14495,DB05143,OXI4503,923,CID100000923,C0220981,NLP_indication,Metabolic acidosis,PT,C0220981,Metabolic acidosis
14496,DB05143,OXI4503,923,CID100000923,C0220983,text_mention,Metabolic alkalosis,PT,C0220983,Metabolic alkalosis
14497,DB05143,OXI4503,923,CID100000923,C0231835,NLP_indication,Tachypnea,PT,C0231835,Tachypnoea
14498,DB05143,OXI4503,923,CID100000923,C0231837,text_mention,Respiratory rate decreased,PT,C0231837,Respiratory rate decreased
14499,DB05143,OXI4503,923,CID100000923,C0232292,text_mention,Chest tightness,PT,C0235710,Chest discomfort
14500,DB05143,OXI4503,923,CID100000923,C0233407,text_mention,Disorientation,PT,C0233407,Disorientation
14501,DB05143,OXI4503,923,CID100000923,C0235395,text_mention,Fluid loss,PT,C0011175,Dehydration
14502,DB05143,OXI4503,923,CID100000923,C0235575,NLP_indication,Hemolytic reaction,PT,C0019054,Haemolysis
14503,DB05143,OXI4503,923,CID100000923,C0268030,text_mention,Acidemia,PT,C0001122,Acidosis
14504,DB05143,OXI4503,923,CID100000923,C0278061,text_mention,Abnormal mental state,PT,C0004936,Mental disorder
14505,DB05143,OXI4503,923,CID100000923,C0599918,text_mention,Nephrotoxicity,PT,C0595916,Nephropathy toxic
14506,DB05143,OXI4503,923,CID100000923,C0700198,text_mention,Pulmonary aspiration,PT,C0700198,Aspiration
14507,DB05143,OXI4503,923,CID100000923,C0728899,NLP_indication,Intoxication,PT,C0032343,Poisoning
14508,DB05143,OXI4503,923,CID100000923,C0856633,text_mention,Extensive burns,PT,C0701836,Thermal burn
14509,DB05143,OXI4503,923,CID100000923,C1392658,text_mention,Circulatory insufficiency,PT,C1392046,Cardiovascular insufficiency
14510,DB05143,OXI4503,923,CID100000923,C1541124,text_mention,Pyloric obstruction,PT,C0034194,Pyloric stenosis
14511,DB05143,OXI4503,923,CID100000923,C1699648,text_mention,Ileal obstruction,PT,C0235329,Small intestinal obstruction
14512,DB05229,Beraprost,923,CID100000923,C0001122,text_mention,Acidosis,PT,C0001122,Acidosis
14513,DB05229,Beraprost,923,CID100000923,C0001125,text_mention,"Acidosis, Lactic",PT,C0001125,Lactic acidosis
14514,DB05229,Beraprost,923,CID100000923,C0001403,text_mention,Addison Disease,PT,C0001403,Addison's disease
14515,DB05229,Beraprost,923,CID100000923,C0003578,text_mention,Apnea,PT,C0003578,Apnoea
14516,DB05229,Beraprost,923,CID100000923,C0009421,text_mention,Comatose,PT,C0009421,Coma
14517,DB05229,Beraprost,923,CID100000923,C0009676,text_mention,Confusion,PT,C1443060,Feeling abnormal
14518,DB05229,Beraprost,923,CID100000923,C0009676,text_mention,Confusion,PT,C0009676,Confusional state
14519,DB05229,Beraprost,923,CID100000923,C0011175,text_mention,Dehydration,PT,C0011175,Dehydration
14520,DB05229,Beraprost,923,CID100000923,C0011849,text_mention,Diabetes Mellitus,PT,C0011849,Diabetes mellitus
14521,DB05229,Beraprost,923,CID100000923,C0011880,text_mention,Diabetic Ketoacidosis,PT,C0011880,Diabetic ketoacidosis
14522,DB05229,Beraprost,923,CID100000923,C0011991,text_mention,Diarrhea,PT,C0011991,Diarrhoea
14523,DB05229,Beraprost,923,CID100000923,C0013404,text_mention,Dyspnea,PT,C0013404,Dyspnoea
14524,DB05229,Beraprost,923,CID100000923,C0018681,text_mention,Headache,PT,C0018681,Headache
14525,DB05229,Beraprost,923,CID100000923,C0018790,text_mention,Cardiac Arrest,PT,C0018790,Cardiac arrest
14526,DB05229,Beraprost,923,CID100000923,C0020538,text_mention,Hypertensive disease,PT,C0020538,Hypertension
14527,DB05229,Beraprost,923,CID100000923,C0020625,text_mention,Hyponatremia,PT,C0020625,Hyponatraemia
14528,DB05229,Beraprost,923,CID100000923,C0020649,text_mention,Hypotension,PT,C0020649,Hypotension
14529,DB05229,Beraprost,923,CID100000923,C0021843,text_mention,Intestinal Obstruction,PT,C0021843,Intestinal obstruction
14530,DB05229,Beraprost,923,CID100000923,C0026961,text_mention,Mydriasis,PT,C0026961,Mydriasis
14531,DB05229,Beraprost,923,CID100000923,C0027497,text_mention,Nausea,PT,C0027497,Nausea
14532,DB05229,Beraprost,923,CID100000923,C0030318,text_mention,Panic,PT,C0030318,Panic reaction
14533,DB05229,Beraprost,923,CID100000923,C0030446,text_mention,Paralytic Ileus,PT,C0030446,Ileus paralytic
14534,DB05229,Beraprost,923,CID100000923,C0036572,text_mention,Seizures,PT,C0036572,Convulsion
14535,DB05229,Beraprost,923,CID100000923,C0036974,text_mention,Shock,PT,C0036974,Shock
14536,DB05229,Beraprost,923,CID100000923,C0037367,NLP_indication,Smoke Inhalation Injury,PT,C0854254,Respiratory fume inhalation disorder
14537,DB05229,Beraprost,923,CID100000923,C0042963,NLP_indication,Vomiting,PT,C0042963,Vomiting
14538,DB05229,Beraprost,923,CID100000923,C0043251,text_mention,Wounds and Injuries,PT,C3263723,Injury
14539,DB05229,Beraprost,923,CID100000923,C0085682,NLP_indication,Hypophosphatemia,PT,C0085682,Hypophosphataemia
14540,DB05229,Beraprost,923,CID100000923,C0086168,text_mention,Dissociation,PT,C0086168,Dissociation
14541,DB05229,Beraprost,923,CID100000923,C0161544,NLP_indication,Poisoning by salicylate,PT,C3160741,Toxicity to various agents
14542,DB05229,Beraprost,923,CID100000923,C0220854,text_mention,Hyperpnea,PT,C0020578,Hyperventilation
14543,DB05229,Beraprost,923,CID100000923,C0220854,text_mention,Hyperpnea,PT,C0231835,Tachypnoea
14544,DB05229,Beraprost,923,CID100000923,C0220981,NLP_indication,Metabolic acidosis,PT,C0220981,Metabolic acidosis
14545,DB05229,Beraprost,923,CID100000923,C0220983,text_mention,Metabolic alkalosis,PT,C0220983,Metabolic alkalosis
14546,DB05229,Beraprost,923,CID100000923,C0231835,NLP_indication,Tachypnea,PT,C0231835,Tachypnoea
14547,DB05229,Beraprost,923,CID100000923,C0231837,text_mention,Respiratory rate decreased,PT,C0231837,Respiratory rate decreased
14548,DB05229,Beraprost,923,CID100000923,C0232292,text_mention,Chest tightness,PT,C0235710,Chest discomfort
14549,DB05229,Beraprost,923,CID100000923,C0233407,text_mention,Disorientation,PT,C0233407,Disorientation
14550,DB05229,Beraprost,923,CID100000923,C0235395,text_mention,Fluid loss,PT,C0011175,Dehydration
14551,DB05229,Beraprost,923,CID100000923,C0235575,NLP_indication,Hemolytic reaction,PT,C0019054,Haemolysis
14552,DB05229,Beraprost,923,CID100000923,C0268030,text_mention,Acidemia,PT,C0001122,Acidosis
14553,DB05229,Beraprost,923,CID100000923,C0278061,text_mention,Abnormal mental state,PT,C0004936,Mental disorder
14554,DB05229,Beraprost,923,CID100000923,C0599918,text_mention,Nephrotoxicity,PT,C0595916,Nephropathy toxic
14555,DB05229,Beraprost,923,CID100000923,C0700198,text_mention,Pulmonary aspiration,PT,C0700198,Aspiration
14556,DB05229,Beraprost,923,CID100000923,C0728899,NLP_indication,Intoxication,PT,C0032343,Poisoning
14557,DB05229,Beraprost,923,CID100000923,C0856633,text_mention,Extensive burns,PT,C0701836,Thermal burn
14558,DB05229,Beraprost,923,CID100000923,C1392658,text_mention,Circulatory insufficiency,PT,C1392046,Cardiovascular insufficiency
14559,DB05229,Beraprost,923,CID100000923,C1541124,text_mention,Pyloric obstruction,PT,C0034194,Pyloric stenosis
14560,DB05229,Beraprost,923,CID100000923,C1699648,text_mention,Ileal obstruction,PT,C0235329,Small intestinal obstruction
14561,DB05246,Methsuximide,6476,CID100006476,C0014553,text_mention,Absence Epilepsy,PT,C0014553,Petit mal epilepsy
14562,DB05246,Methsuximide,6476,CID100006476,C0036572,NLP_indication,Seizures,PT,C0036572,Convulsion
14563,DB05251,VRX496,4451,CID100004451,C0021051,NLP_indication,Immunologic Deficiency Syndromes,PT,C0021051,Immunodeficiency
14564,DB05260,Gallium nitrate,105145,CID100105145,C0006826,NLP_precondition,Malignant Neoplasms,PT,C0006826,Neoplasm malignant
14565,DB05260,Gallium nitrate,105145,CID100105145,C0007121,text_mention,Bronchogenic Carcinoma,PT,C0007121,Bronchial carcinoma
14566,DB05260,Gallium nitrate,105145,CID100105145,C0011175,text_mention,Dehydration,PT,C0011175,Dehydration
14567,DB05260,Gallium nitrate,105145,CID100105145,C0019829,text_mention,Hodgkin Disease,PT,C0152267,Hodgkin's disease lymphocyte depletion type stage unspecified
14568,DB05260,Gallium nitrate,105145,CID100105145,C0019829,text_mention,Hodgkin Disease,PT,C0019829,Hodgkin's disease
14569,DB05260,Gallium nitrate,105145,CID100105145,C0019829,text_mention,Hodgkin Disease,PT,C1266194,Hodgkin's disease lymphocyte predominance type stage unspecified
14570,DB05260,Gallium nitrate,105145,CID100105145,C0020437,NLP_precondition,Hypercalcemia,PT,C0020437,Hypercalcaemia
14571,DB05260,Gallium nitrate,105145,CID100105145,C0024299,text_mention,Lymphoma,PT,C0024305,Non-Hodgkin's lymphoma
14572,DB05260,Gallium nitrate,105145,CID100105145,C0024299,text_mention,Lymphoma,PT,C0024299,Lymphoma
14573,DB05260,Gallium nitrate,61635,CID100061635,C0006826,NLP_indication,Malignant Neoplasms,PT,C0006826,Neoplasm malignant
14574,DB05260,Gallium nitrate,61635,CID100061635,C0020437,NLP_indication,Hypercalcemia,PT,C0020437,Hypercalcaemia
14575,DB05271,Rotigotine,57537,CID100057537,C0030567,NLP_precondition,Parkinson Disease,PT,C0242422,Parkinsonism
14576,DB05271,Rotigotine,57537,CID100057537,C0030567,NLP_precondition,Parkinson Disease,PT,C0030567,Parkinson's disease
14577,DB05271,Rotigotine,57537,CID100057537,C0035258,NLP_indication,Restless Legs Syndrome,PT,C0035258,Restless legs syndrome
14578,DB05286,FTY 720,107969,CID100107969,C0011849,NLP_precondition,Diabetes Mellitus,PT,C0011849,Diabetes mellitus
14579,DB05286,FTY 720,107969,CID100107969,C0026769,NLP_precondition,Multiple Sclerosis,PT,C0026769,Multiple sclerosis
14580,DB05286,FTY 720,107969,CID100107969,C0042164,NLP_precondition,Uveitis,PT,C0042164,Uveitis
14581,DB05286,FTY 720,107969,CID100107969,C0231170,text_mention,Disability,PT,C0231170,Disability
14582,DB05286,FTY 720,107969,CID100107969,C0520817,NLP_indication,Physical disability,PT,C0520817,Physical disability
14583,DB05286,FTY 720,107969,CID100107969,C0751965,NLP_indication,"Multiple Sclerosis, Secondary Progressive",PT,C0751965,Secondary progressive multiple sclerosis
14584,DB05286,FTY 720,107969,CID100107969,C0751967,NLP_indication,"Multiple Sclerosis, Relapsing-Remitting",PT,C0751967,Relapsing-remitting multiple sclerosis
14585,DB05289,MPC-7869,3394,CID100003394,C0003873,NLP_indication,Rheumatoid Arthritis,PT,C0003873,Rheumatoid arthritis
14586,DB05289,MPC-7869,3394,CID100003394,C0003873,NLP_indication,Rheumatoid Arthritis,PT,C0003864,Arthritis
14587,DB05289,MPC-7869,3394,CID100003394,C0006444,text_mention,Bursitis,PT,C0006444,Bursitis
14588,DB05289,MPC-7869,3394,CID100003394,C0013390,text_mention,Dysmenorrhea,PT,C0013390,Dysmenorrhoea
14589,DB05289,MPC-7869,3394,CID100003394,C0021368,text_mention,Inflammation,PT,C0021368,Inflammation
14590,DB05289,MPC-7869,3394,CID100003394,C0023518,text_mention,Leukocytosis,PT,C0023518,Leukocytosis
14591,DB05289,MPC-7869,3394,CID100003394,C0026205,NLP_indication,Miosis disorder,PT,C0026205,Miosis
14592,DB05289,MPC-7869,3394,CID100003394,C0029408,NLP_indication,Degenerative polyarthritis,PT,C0029408,Osteoarthritis
