"id","struct_id","concept_id","relationship_name","concept_name","umls_cui","snomed_full_name","cui_semantic_type","snomed_conceptid","id-2","identifier","id_type","struct_id-2","parent_match"
163876,1261,21001817,"indication","Proteus pneumonia","C1260917","Proteus pneumonia","T047",195888009,1341541,"DB02703","DRUGBANK_ID",1261,NULL
163877,1243,21002325,"indication","Enterococcus Urinary Tract Infection",NULL,NULL,NULL,NULL,1340887,"DB00828","DRUGBANK_ID",1243,NULL
163885,4276,21000400,"indication","Pediculosis corporis","C0030758","Pediculosis corporis","T047",25188002,1342405,"DB09350","DRUGBANK_ID",4276,NULL
163891,4261,21003454,"indication","Contraception","C0700589","Contraception","T061",13197004,1343613,"DB14491","DRUGBANK_ID",4261,NULL
163898,4269,21003119,"indication","Skin irritation","C0152030","Skin irritation","T184",367466007,1343610,"DB14487","DRUGBANK_ID",4269,NULL
163901,4247,21001299,"indication","Infective blepharitis","C0729587","Infective blepharitis","T047",312219000,1341047,"DB00994","DRUGBANK_ID",4247,NULL
163912,4493,21002691,"indication","Pruritus of genital organs","C0033777","Pruritus of genital organs","T184",267802000,1343727,"DB00240","DRUGBANK_ID",4493,True
163913,4436,21003077,"indication","Hyperhidrosis","C0020458","Hyperhidrosis","T033",312230002,1342484,"DB11081","DRUGBANK_ID",4436,NULL
163914,4459,21000249,"indication","Congenital syphilis","C0039131","Congenital syphilis","T047",35742006,1343885,"DB01053","DRUGBANK_ID",4459,True
163914,4459,21000249,"indication","Congenital syphilis","C0039131","Congenital syphilis","T047",35742006,1342383,"DB09320","DRUGBANK_ID",4459,NULL
163915,4404,21013805,"indication","Prevention of Vitamin B12 Deficiency",NULL,NULL,NULL,NULL,1342529,"DB11191","DRUGBANK_ID",4404,NULL
163924,1738,21001770,"indication","Allergic rhinitis","C2607914","Allergic rhinitis","T047",61582004,1341626,"DB04819","DRUGBANK_ID",1738,NULL
163925,1758,21001105,"indication","Epilepsy","C0014544","Epilepsy","T047",84757009,1341711,"DB05246","DRUGBANK_ID",1758,NULL
163929,1813,21001750,"indication","Pharyngitis","C0031350","Pharyngitis","T047",405737000,1341070,"DB01017","DRUGBANK_ID",1813,NULL
163931,1802,21004035,"indication","Preoperative Anxiety",NULL,NULL,NULL,NULL,1340748,"DB00683","DRUGBANK_ID",1802,NULL
163932,1816,21000952,"indication","Major depressive disorder","C1269683","Major depressive disorder","T048",370143000,1340443,"DB00370","DRUGBANK_ID",1816,NULL
163935,1819,21013997,"indication","Metastatic Gastric Cancer",NULL,NULL,NULL,NULL,1340379,"DB00305","DRUGBANK_ID",1819,NULL
163941,546,21002344,"indication","Citrobacter Urinary Tract Infection",NULL,NULL,NULL,NULL,1340563,"DB00493","DRUGBANK_ID",546,NULL
163943,526,21000083,"indication","Streptococcal tonsillitis","C0275804","Streptococcal tonsillitis","T047",41582007,1341188,"DB01140","DRUGBANK_ID",526,NULL
163944,526,21002597,"indication","Infection due to Staphylococcus aureus","C1318973","Infection due to Staphylococcus aureus","T047",406602003,1341188,"DB01140","DRUGBANK_ID",526,NULL
163945,530,21002894,"indication","Infection of bone","C2242472","Infection of bone","T047",111253001,1341351,"DB01327","DRUGBANK_ID",530,NULL
163946,527,21002615,"indication","Infection due to Enterobacteriaceae","C0014347","Infection due to Enterobacteriaceae","T047",128945009,1341350,"DB01326","DRUGBANK_ID",527,NULL
163947,559,21002330,"indication","Pseudomonas Aeruginosa Urinary Tract Infection",NULL,NULL,NULL,NULL,1340508,"DB00438","DRUGBANK_ID",559,NULL
163948,550,21002147,"indication","Intra-Abdominal Clostridium Abscess",NULL,NULL,NULL,NULL,1341355,"DB01331","DRUGBANK_ID",550,NULL
163951,547,21002422,"indication","Bacteroides Pelvic Inflammatory Disease",NULL,NULL,NULL,NULL,1341354,"DB01330","DRUGBANK_ID",547,NULL
163953,550,21002894,"indication","Infection of bone","C2242472","Infection of bone","T047",111253001,1341355,"DB01331","DRUGBANK_ID",550,NULL
163954,564,21000285,"indication","Gonorrhea of rectum","C0275665","Gonorrhea of rectum","T047",42746002,1341259,"DB01212","DRUGBANK_ID",564,NULL
163955,564,21000092,"indication","Streptococcal septicemia","C0152964","Streptococcal septicemia","T047",29577008,1341259,"DB01212","DRUGBANK_ID",564,NULL
163956,563,21001033,"indication","H. Influenzae Meningitis",NULL,NULL,NULL,NULL,1341356,"DB01332","DRUGBANK_ID",563,NULL
163959,574,21002320,"indication","Urinary tract infectious disease","C0042029","Urinary tract infectious disease","T047",68566005,1340526,"DB00456","DRUGBANK_ID",574,NULL
163961,594,21002035,"indication","Peptic ulcer","C0030920","Peptic ulcer","T047",13200003,1340545,"DB00475","DRUGBANK_ID",594,NULL
163971,1205,21002630,"indication","Atopic dermatitis","C0011615","Atopic dermatitis","T047",24079001,1343922,"DB12553","DRUGBANK_ID",1205,True
163971,1205,21002630,"indication","Atopic dermatitis","C0011615","Atopic dermatitis","T047",24079001,1341098,"DB01047","DRUGBANK_ID",1205,NULL
163975,1280,21002301,"indication","Klebsiella cystitis","C0520775","Klebsiella cystitis","T047",60867007,1341095,"DB01044","DRUGBANK_ID",1280,NULL
163995,4454,21002508,"indication","Menopausal flushing","C0600142","Menopausal flushing","T184",198436008,1343844,"DB00624","DRUGBANK_ID",4454,True
163995,4454,21002508,"indication","Menopausal flushing","C0600142","Menopausal flushing","T184",198436008,1343557,"DB13943","DRUGBANK_ID",4454,NULL
163997,4383,21000753,"indication","Hyperkalemia","C0020461","Hyperkalemia","T033",14140009,1342965,"DB13231","DRUGBANK_ID",4383,NULL
164005,4513,21002055,"indication","Gastric Hypersecretory Conditions",NULL,NULL,NULL,NULL,1343931,"DB13249","DRUGBANK_ID",4513,NULL
164005,4513,21002055,"indication","Gastric Hypersecretory Conditions",NULL,NULL,NULL,NULL,1342356,"DB09281","DRUGBANK_ID",4513,NULL
164009,4548,21002168,"indication","Pruritus ani","C0033775","Pruritus ani","T184",90446007,1340729,"DB00663","DRUGBANK_ID",4548,NULL
164017,1854,21002607,"indication","Complicated Skin and Skin Structure Staphylococcus Aureus Infection",NULL,NULL,NULL,NULL,1340295,"DB00218","DRUGBANK_ID",1854,NULL
164018,1854,21001796,"indication","Pneumococcal pneumonia","C0155862","Pneumococcal pneumonia","T047",233607000,1340295,"DB00218","DRUGBANK_ID",1854,NULL
164020,1854,21002159,"indication","Infectious disease of abdomen","C1112209","Infectious disease of abdomen","T047",128070006,1340295,"DB00218","DRUGBANK_ID",1854,NULL
164022,1981,21001249,"indication","Bacterial Corneal Ulcer Infection",NULL,NULL,NULL,NULL,1341213,"DB01165","DRUGBANK_ID",1981,NULL
164024,1967,21000267,"indication","Acute gonococcal cervicitis","C0153195","Acute gonococcal cervicitis","T047",20943002,1341109,"DB01059","DRUGBANK_ID",1967,NULL
164025,1967,21002322,"indication","Complicated Urinary Tract Infections",NULL,NULL,NULL,NULL,1341109,"DB01059","DRUGBANK_ID",1967,NULL
164030,1949,21002332,"indication","Staphylococcus Aureus Urinary Tract Infection",NULL,NULL,NULL,NULL,1340762,"DB00698","DRUGBANK_ID",1949,NULL
164039,626,21002855,"indication","Spasticity","C0026838","Spasticity","T184",221360009,1340429,"DB00356","DRUGBANK_ID",626,NULL
164042,678,21002894,"indication","Infection of bone","C2242472","Infection of bone","T047",111253001,1341238,"DB01190","DRUGBANK_ID",678,NULL
164046,704,21001028,"indication","Attention deficit hyperactivity disorder","C1263846","Attention deficit hyperactivity disorder","T048",406506008,1340643,"DB00575","DRUGBANK_ID",704,NULL
164051,1402,21001967,"indication","Excessive salivation","C0037036","Excessive salivation","T047",53827007,1340494,"DB00424","DRUGBANK_ID",1402,NULL
164056,1388,21000315,"indication","Tinea corporis","C0040252","Tinea corporis","T047",84849002,1340804,"DB00741","DRUGBANK_ID",1388,NULL
164057,1388,21002812,"indication","Post traumatic osteoarthritis","C2894027","Post traumatic osteoarthritis","T046",699262001,1340804,"DB00741","DRUGBANK_ID",1388,NULL
164058,1505,21001465,"indication","Angina Pectoris Prevention",NULL,NULL,NULL,NULL,1340938,"DB00883","DRUGBANK_ID",1505,NULL
164059,1440,21002844,"indication","Tendinitis","C0039503","Tendinitis","T047",34840004,1340402,"DB00328","DRUGBANK_ID",1440,NULL
164060,1501,21001204,"indication","Ocular hypertension","C0028840","Ocular hypertension","T047",4210003,1342424,"DB09401","DRUGBANK_ID",1501,NULL
164061,1523,21003026,"indication","Local anesthesia","C0002921","Local anesthesia","T061",386761002,1341268,"DB01221","DRUGBANK_ID",1523,NULL
164067,1407,21002811,"indication","Osteoarthritis","C0029408","Osteoarthritis","T047",396275006,1341101,"DB01050","DRUGBANK_ID",1407,NULL
164069,4565,21000803,"indication","Iron deficiency anemia","C0162316","Iron deficiency anemia","T047",87522002,1343106,"DB13387","DRUGBANK_ID",4565,NULL
164082,102,21001840,"indication","Haemophilus Influenzae Bronchitis",NULL,NULL,NULL,NULL,1343851,"DB00685","DRUGBANK_ID",102,True
164082,102,21001840,"indication","Haemophilus Influenzae Bronchitis",NULL,NULL,NULL,NULL,1342395,"DB09335","DRUGBANK_ID",102,NULL
164084,157,21001038,"indication","Escherichia coli meningitis","C0338395","Escherichia coli meningitis","T047",192655005,1340549,"DB00479","DRUGBANK_ID",157,NULL
164092,2041,21000268,"indication","Acute gonococcal endometritis","C0153196","Acute gonococcal endometritis","T047",65295003,1340663,"DB00595","DRUGBANK_ID",2041,NULL
164095,2006,21002876,"indication","Continuation Therapy for Acute Osteomyelitis",NULL,NULL,NULL,NULL,1340777,"DB00713","DRUGBANK_ID",2006,NULL
164096,2006,21001838,"indication","Staphylococcus Aureus Bronchitis",NULL,NULL,NULL,NULL,1340777,"DB00713","DRUGBANK_ID",2006,NULL
164097,2006,21001750,"indication","Pharyngitis","C0031350","Pharyngitis","T047",405737000,1340777,"DB00713","DRUGBANK_ID",2006,NULL
164110,728,21000707,"indication","Hyperlipidemia","C0020473","Hyperlipidemia","T047",55822004,1340448,"DB00375","DRUGBANK_ID",728,NULL
164113,734,21002088,"indication","Chronic ulcerative proctitis","C2937222","Chronic ulcerative proctitis","T047",52231000,1343966,"DB14681","DRUGBANK_ID",734,True
164113,734,21002088,"indication","Chronic ulcerative proctitis","C2937222","Chronic ulcerative proctitis","T047",52231000,1341378,"DB01380","DRUGBANK_ID",734,NULL
164137,1659,21002899,"indication","Postmenopausal osteoporosis","C0029458","Postmenopausal osteoporosis","T047",102447009,1340670,"DB00603","DRUGBANK_ID",1659,NULL
164139,1659,21000534,"indication","Endometrial carcinoma","C0476089","Endometrial carcinoma","T191",254878006,1340670,"DB00603","DRUGBANK_ID",1659,NULL
164147,192,21000083,"indication","Streptococcal tonsillitis","C0275804","Streptococcal tonsillitis","T047",41582007,1341110,"DB01060","DRUGBANK_ID",192,NULL
164149,198,21002329,"indication","Proteus urinary tract infection","C0577709","Proteus urinary tract infection","T047",301012009,1340485,"DB00415","DRUGBANK_ID",198,NULL
164151,197,21002323,"indication","Fungal Urinary Tract Infection",NULL,NULL,NULL,NULL,1340746,"DB00681","DRUGBANK_ID",197,NULL
164159,279,21002454,"indication","Klebsiella Endometritis",NULL,NULL,NULL,NULL,1340428,"DB00355","DRUGBANK_ID",279,NULL
164160,279,21002330,"indication","Pseudomonas Aeruginosa Urinary Tract Infection",NULL,NULL,NULL,NULL,1340428,"DB00355","DRUGBANK_ID",279,NULL
164162,2083,21000083,"indication","Streptococcal tonsillitis","C0275804","Streptococcal tonsillitis","T047",41582007,1340487,"DB00417","DRUGBANK_ID",2083,NULL
164163,2068,21002493,"indication","Premenstrual dysphoric disorder","C0520676","Premenstrual dysphoric disorder","T048",596004,1340779,"DB00715","DRUGBANK_ID",2068,NULL
164164,2082,21000255,"indication","Latent early syphilis","C0275842","Latent early syphilis","T047",186867005,1341103,"DB01053","DRUGBANK_ID",2082,NULL
164168,2081,21000721,"indication","Wilson's disease","C0019202","Wilson's disease","T047",88518009,1340914,"DB00859","DRUGBANK_ID",2081,NULL
164190,2253,21002682,"indication","Psoriasis with arthropathy","C0003872","Psoriasis with arthropathy","T047",33339001,1340701,"DB00635","DRUGBANK_ID",2253,NULL
164192,2284,21001775,"indication","Nasal congestion","C0027424","Nasal congestion","T184",68235000,1340490,"DB00420","DRUGBANK_ID",2284,NULL
164196,2274,21004034,"indication","Nonpsychotic Anxiety",NULL,NULL,NULL,NULL,1340503,"DB00433","DRUGBANK_ID",2274,NULL
164199,2331,21001775,"indication","Nasal congestion","C0027424","Nasal congestion","T184",68235000,1341869,"DB06691","DRUGBANK_ID",2331,NULL
164200,2331,21003156,"indication","Sinus headache","C0037195","Sinus headache","T184",4969004,1341869,"DB06691","DRUGBANK_ID",2331,NULL
164202,2406,21000702,"indication","Familial hypercholesterolemia - homozygous","C0342881","Familial hypercholesterolemia - homozygous","T019",238078005,1341146,"DB01098","DRUGBANK_ID",2406,NULL
164212,824,21013410,"indication","Progressive Diffuse Large B-Cell Lymphoma",NULL,NULL,NULL,NULL,1341280,"DB01234","DRUGBANK_ID",824,NULL
164214,824,21001373,"indication","Otitis Externa Seborrhea",NULL,NULL,NULL,NULL,1341280,"DB01234","DRUGBANK_ID",824,NULL
164216,819,21002630,"indication","Atopic dermatitis","C0011615","Atopic dermatitis","T047",24079001,1340615,"DB00547","DRUGBANK_ID",819,NULL
164225,912,21002534,"indication","Incomplete miscarriage","C0000810","Incomplete miscarriage","T046",156072005,1343923,"DB12789","DRUGBANK_ID",912,NULL
164225,912,21002534,"indication","Incomplete miscarriage","C0000810","Incomplete miscarriage","T046",156072005,1341208,"DB01160","DRUGBANK_ID",912,NULL
164229,870,21002510,"indication","Atrophic vaginitis","C0221392","Atrophic vaginitis","T047",52441000,1340945,"DB00890","DRUGBANK_ID",870,NULL
164233,1967,21002551,"indication","Prevotella Postpartum Infection",NULL,NULL,NULL,NULL,1341109,"DB01059","DRUGBANK_ID",1967,NULL
164234,1967,21002155,"indication","Complicated Bacterial Peritonitis",NULL,NULL,NULL,NULL,1341109,"DB01059","DRUGBANK_ID",1967,NULL
164254,520,21001204,"indication","Ocular hypertension","C0028840","Ocular hypertension","T047",4210003,1340589,"DB00521","DRUGBANK_ID",520,NULL
164256,512,21000478,"indication","Non-Hodgkin's lymphoma","C0024305","Non-Hodgkin's lymphoma","T191",118601006,1340337,"DB00262","DRUGBANK_ID",512,NULL
164258,546,21002457,"indication","Fusobacterium Endometritis",NULL,NULL,NULL,NULL,1340563,"DB00493","DRUGBANK_ID",546,NULL
164259,539,21001804,"indication","Pneumonia due to Streptococcus","C0155862","Pneumonia due to Streptococcus","T047",34020007,1340349,"DB00274","DRUGBANK_ID",539,NULL
164260,535,21002138,"indication","Complicated Klebsiella Peritonitis",NULL,NULL,NULL,NULL,1341400,"DB01413","DRUGBANK_ID",535,NULL
164261,542,21000082,"indication","Streptococcus pyogenes infection","C0554628","Streptococcus pyogenes infection","T047",302809008,1341352,"DB01328","DRUGBANK_ID",542,NULL
164264,530,21002591,"indication","Infection of skin AND/OR subcutaneous tissue","C0178299","Infection of skin AND/OR subcutaneous tissue","T047",19824006,1341351,"DB01327","DRUGBANK_ID",530,NULL
164265,534,21002597,"indication","Infection due to Staphylococcus aureus","C1318973","Infection due to Staphylococcus aureus","T047",406602003,1343775,"DB01066","DRUGBANK_ID",534,True
164266,527,21002301,"indication","Klebsiella cystitis","C0520775","Klebsiella cystitis","T047",60867007,1341350,"DB01326","DRUGBANK_ID",527,NULL
164267,559,21002336,"indication","Complicated Proteus UTI",NULL,NULL,NULL,NULL,1340508,"DB00438","DRUGBANK_ID",559,NULL
164268,550,21002604,"indication","Skin and Skin Structure Clostridium Infection",NULL,NULL,NULL,NULL,1341355,"DB01331","DRUGBANK_ID",550,NULL
164270,564,21002621,"indication","Skin and Skin Structure Serratia Infection",NULL,NULL,NULL,NULL,1341259,"DB01212","DRUGBANK_ID",564,NULL
164277,2497,21001352,"indication","Superficial Ocular Infection",NULL,NULL,NULL,NULL,1340700,"DB00634","DRUGBANK_ID",2497,NULL
164279,2514,21001379,"indication","Acute otitis media","C0271429","Acute otitis media","T047",3110003,1341068,"DB01015","DRUGBANK_ID",2514,NULL
164282,2527,21002474,"indication","Gardnerella Vaginalis Bacterial Vaginosis",NULL,NULL,NULL,NULL,1341754,"DB06147","DRUGBANK_ID",2527,NULL
164294,961,21000268,"indication","Acute gonococcal endometritis","C0153196","Acute gonococcal endometritis","T047",65295003,1340329,"DB00254","DRUGBANK_ID",961,NULL
164295,961,21000265,"indication","Acute gonococcal epididymo-orchitis","C0153193","Acute gonococcal epididymo-orchitis","T047",30168008,1340329,"DB00254","DRUGBANK_ID",961,NULL
164310,1057,21002508,"indication","Menopausal flushing","C0600142","Menopausal flushing","T184",198436008,1340844,"DB00783","DRUGBANK_ID",1057,NULL
164314,2132,21003205,"indication","Cough","C0010200","Cough","T184",49727002,1341503,"DB01620","DRUGBANK_ID",2132,NULL
164318,2082,21000299,"indication","Fusospirochetal pharyngitis","C1318559","Fusospirochetal pharyngitis","T047",399095008,1341103,"DB01053","DRUGBANK_ID",2082,NULL
164322,2081,21000689,"indication","Cystinuria","C0010691","Cystinuria","T047",85020001,1340914,"DB00859","DRUGBANK_ID",2081,NULL
164323,2042,21002563,"indication","Postpartum hemorrhage","C0032797","Postpartum hemorrhage","T046",47821001,1340193,"DB00107","DRUGBANK_ID",2042,NULL
164331,563,21001801,"indication","Haemophilus influenzae pneumonia","C0276026","Haemophilus influenzae pneumonia","T047",70036007,1341356,"DB01332","DRUGBANK_ID",563,NULL
164332,571,21002880,"indication","Osteomyelitis due to Staphylococcus aureus","C1997728","Osteomyelitis due to Staphylococcus aureus","T047",428783003,1340635,"DB00567","DRUGBANK_ID",571,NULL
164333,571,21000083,"indication","Streptococcal tonsillitis","C0275804","Streptococcal tonsillitis","T047",41582007,1340635,"DB00567","DRUGBANK_ID",571,NULL
164334,568,21002805,"indication","Rheumatoid arthritis","C0003873","Rheumatoid arthritis","T047",69896004,1340552,"DB00482","DRUGBANK_ID",568,NULL
164335,574,21001924,"indication","Lower respiratory tract infection","C0149725","Lower respiratory tract infection","T047",50417007,1340526,"DB00456","DRUGBANK_ID",574,NULL
164336,565,21001850,"indication","Haemophilus Parainfluenzae Chronic Bronchitis",NULL,NULL,NULL,NULL,1341160,"DB01112","DRUGBANK_ID",565,NULL
164343,609,21002182,"indication","Edema due to Hepatic Cirrhosis",NULL,NULL,NULL,NULL,1340935,"DB00880","DRUGBANK_ID",609,NULL
164345,607,21000232,"indication","Plasmodium Malariae Malaria Prevention",NULL,NULL,NULL,NULL,1340675,"DB00608","DRUGBANK_ID",607,NULL
164353,2607,21000621,"indication","Hypogonadotropic hypogonadism","C0271623","Hypogonadotropic hypogonadism","T047",33927004,1340690,"DB00624","DRUGBANK_ID",2607,NULL
164356,2725,21000474,"indication","Primary cutaneous T-cell lymphoma","C0079773","Primary cutaneous T-cell lymphoma","T191",400122007,1340686,"DB00620","DRUGBANK_ID",2725,NULL
164357,2708,21002248,"indication","Renal Disease with Edema",NULL,NULL,NULL,NULL,1340291,"DB00214","DRUGBANK_ID",2708,NULL
164358,2725,21001355,"indication","Disorder of eye","C0015397","Disorder of eye","T047",371405004,1340686,"DB00620","DRUGBANK_ID",2725,NULL
164364,2656,21002321,"indication","Genitourinary Tract Infections",NULL,NULL,NULL,NULL,1341491,"DB01607","DRUGBANK_ID",2656,NULL
164365,2656,21002344,"indication","Citrobacter Urinary Tract Infection",NULL,NULL,NULL,NULL,1341491,"DB01607","DRUGBANK_ID",2656,NULL
164372,1046,21004764,"indication","Post-Op Gynecologic Infection due to Prevotella",NULL,NULL,NULL,NULL,1340377,"DB00303","DRUGBANK_ID",1046,NULL
164375,1140,21001089,"indication","Lennox-Gastaut syndrome","C0238111","Lennox-Gastaut syndrome","T047",230418006,1341003,"DB00949","DRUGBANK_ID",1140,NULL
164379,1261,21002322,"indication","Complicated Urinary Tract Infections",NULL,NULL,NULL,NULL,1341541,"DB02703","DRUGBANK_ID",1261,NULL
164385,1231,21000683,"indication","Vitamin deficiency","C1510471","Vitamin deficiency","T047",85670002,1340237,"DB00158","DRUGBANK_ID",1231,NULL
164388,2142,21000507,"indication","Hypertension Secondary to Pheochromocytoma",NULL,NULL,NULL,NULL,1340756,"DB00692","DRUGBANK_ID",2142,NULL
164394,2187,21000260,"indication","Gonorrhea","C0018081","Gonorrhea","T047",15628003,1340393,"DB00319","DRUGBANK_ID",2187,NULL
164395,2187,21001812,"indication","Bacterial infection due to Serratia","C0085394","Bacterial infection due to Serratia","T047",71120004,1340393,"DB00319","DRUGBANK_ID",2187,NULL
164396,2187,21002617,"indication","Skin and Skin Structure Pseudomonas Aeruginosa Infection",NULL,NULL,NULL,NULL,1340393,"DB00319","DRUGBANK_ID",2187,NULL
164397,2187,21002411,"indication","Enterococcus Pelvic Cellulitis",NULL,NULL,NULL,NULL,1340393,"DB00319","DRUGBANK_ID",2187,NULL
164400,2245,21004841,"indication","Congenital adrenal hyperplasia","C0001627","Congenital adrenal hyperplasia","T019",237751000,1340915,"DB00860","DRUGBANK_ID",2245,NULL
164401,2245,21002845,"indication","Tenosynovitis","C0039520","Tenosynovitis","T047",67801009,1340915,"DB00860","DRUGBANK_ID",2245,NULL
164402,2245,21001284,"indication","Blepharoconjunctivitis","C0005743","Blepharoconjunctivitis","T047",68659002,1340915,"DB00860","DRUGBANK_ID",2245,NULL
164404,2245,21001190,"indication","Iritis","C0022081","Iritis","T047",65074000,1340915,"DB00860","DRUGBANK_ID",2245,NULL
164407,2210,21002805,"indication","Rheumatoid arthritis","C0003873","Rheumatoid arthritis","T047",69896004,1340622,"DB00554","DRUGBANK_ID",2210,NULL
164408,2243,21002686,"indication","Plaque psoriasis","C0406317","Plaque psoriasis","T047",200965009,1343876,"DB00860","DRUGBANK_ID",2243,True
164408,2243,21002686,"indication","Plaque psoriasis","C0406317","Plaque psoriasis","T047",200965009,1341178,"DB01130","DRUGBANK_ID",2243,NULL
164410,659,21002591,"indication","Infection of skin AND/OR subcutaneous tissue","C0178299","Infection of skin AND/OR subcutaneous tissue","T047",19824006,1340605,"DB00537","DRUGBANK_ID",659,NULL
164411,659,21002886,"indication","Serratia Osteomyelitis",NULL,NULL,NULL,NULL,1340605,"DB00537","DRUGBANK_ID",659,NULL
164412,659,21001739,"indication","Acute maxillary sinusitis","C0155804","Acute maxillary sinusitis","T047",68272006,1340605,"DB00537","DRUGBANK_ID",659,NULL
164413,626,21002856,"indication","Muscle Spasm with Pain",NULL,NULL,NULL,NULL,1340429,"DB00356","DRUGBANK_ID",626,NULL
164414,632,21001385,"indication","Infective otitis media","C0729586","Infective otitis media","T047",312218008,1341053,"DB01000","DRUGBANK_ID",632,NULL
164422,704,21001432,"indication","Hypertensive disorder","C0020538","Hypertensive disorder","T047",38341003,1340643,"DB00575","DRUGBANK_ID",704,NULL
164424,708,21001454,"indication","Non-Q wave myocardial infarction","C0542269","Non-Q wave myocardial infarction","T047",314207007,1340821,"DB00758","DRUGBANK_ID",708,NULL
164425,4606,21002691,"indication","Pruritus of genital organs","C0033777","Pruritus of genital organs","T184",267802000,1343758,"DB00838","DRUGBANK_ID",4606,True
164431,720,21002348,"indication","Staphylococcus Epidermidis Urinary Tract Infection",NULL,NULL,NULL,NULL,1341195,"DB01147","DRUGBANK_ID",720,NULL
164432,734,21002642,"indication","Contact dermatitis","C0011616","Contact dermatitis","T047",40275004,1343966,"DB14681","DRUGBANK_ID",734,True
164432,734,21002642,"indication","Contact dermatitis","C0011616","Contact dermatitis","T047",40275004,1341378,"DB01380","DRUGBANK_ID",734,NULL
164435,2762,21001772,"indication","Vasomotor rhinitis","C0035460","Vasomotor rhinitis","T047",8229003,1340851,"DB00792","DRUGBANK_ID",2762,NULL
164436,2762,21001775,"indication","Nasal congestion","C0027424","Nasal congestion","T184",68235000,1340851,"DB00792","DRUGBANK_ID",2762,NULL
164437,2727,21001078,"indication","Multiple sclerosis","C0026769","Multiple sclerosis","T047",24700007,1343744,"DB00620","DRUGBANK_ID",2727,True
164438,2727,21002813,"indication","Synovitis due to Osteoarthritis",NULL,NULL,NULL,NULL,1343744,"DB00620","DRUGBANK_ID",2727,True
164440,2745,21001056,"indication","Postencephalitic parkinsonism","C0030568","Postencephalitic parkinsonism","T047",19972008,1340449,"DB00376","DRUGBANK_ID",2745,NULL
164445,2726,21001770,"indication","Allergic rhinitis","C2607914","Allergic rhinitis","T047",61582004,1343743,"DB00620","DRUGBANK_ID",2726,True
164446,2726,21002247,"indication","Nephrotic syndrome","C0027726","Nephrotic syndrome","T047",52254009,1343743,"DB00620","DRUGBANK_ID",2726,True
164452,2832,21013805,"indication","Prevention of Vitamin B12 Deficiency",NULL,NULL,NULL,NULL,1340233,"DB00152","DRUGBANK_ID",2832,NULL
164459,2777,21000104,"indication","Bacterial infection due to Klebsiella pneumoniae","C0343402","Bacterial infection due to Klebsiella pneumoniae","T047",186435004,1340750,"DB00685","DRUGBANK_ID",2777,NULL
164460,2777,21002459,"indication","Enterococcus Endomyometritis",NULL,NULL,NULL,NULL,1340750,"DB00685","DRUGBANK_ID",2777,NULL
164464,1225,21002642,"indication","Contact dermatitis","C0011616","Contact dermatitis","T047",40275004,1343942,"DB13867","DRUGBANK_ID",1225,True
164464,1225,21002642,"indication","Contact dermatitis","C0011616","Contact dermatitis","T047",40275004,1340656,"DB00588","DRUGBANK_ID",1225,NULL
164475,1204,21005418,"indication","Scalp psoriasis","C0406326","Scalp psoriasis","T047",238608008,1343921,"DB12553","DRUGBANK_ID",1204,True
164475,1204,21005418,"indication","Scalp psoriasis","C0406326","Scalp psoriasis","T047",238608008,1340659,"DB00591","DRUGBANK_ID",1204,NULL
164479,1170,21003174,"indication","Sneezing","C0037383","Sneezing","T033",76067001,1341004,"DB00950","DRUGBANK_ID",1170,NULL
164484,1336,21004249,"indication","Nasal discharge","C1260880","Nasal discharge","T184",64531003,1340929,"DB00874","DRUGBANK_ID",1336,NULL
164489,1280,21001802,"indication","Haemophilus Parainfluenzae Pneumonia",NULL,NULL,NULL,NULL,1341095,"DB01044","DRUGBANK_ID",1280,NULL
164509,2350,21002057,"indication","Pathological Gastric Hypersecretory Condition",NULL,NULL,NULL,NULL,1341177,"DB01129","DRUGBANK_ID",2350,NULL
164514,774,21000432,"indication","Ewing's sarcoma","C0553580","Ewing's sarcoma","T191",76909002,1341023,"DB00970","DRUGBANK_ID",774,NULL
164515,824,21000482,"indication","Acute lymphoid leukemia","C0023449","Acute lymphoid leukemia","T191",91857003,1341280,"DB01234","DRUGBANK_ID",824,NULL
164516,824,21000830,"indication","Erythroblastic Anemia",NULL,NULL,NULL,NULL,1341280,"DB01234","DRUGBANK_ID",824,NULL
164520,832,21000789,"indication","Obesity","C0028754","Obesity","T047",414916001,1341239,"DB01191","DRUGBANK_ID",832,NULL
164529,2777,21002140,"indication","Complicated Streptococcus Peritonitis",NULL,NULL,NULL,NULL,1340750,"DB00685","DRUGBANK_ID",2777,NULL
164531,2797,21004382,"indication","Primary biliary cirrhosis","C0008312","Primary biliary cirrhosis","T047",31712002,1341472,"DB01586","DRUGBANK_ID",2797,NULL
164532,2798,21000165,"indication","Varicella","C0008049","Varicella","T047",38907003,1340645,"DB00577","DRUGBANK_ID",2798,NULL
164533,2798,21013970,"indication","Suppression of Recurrent Herpes Simplex Infection in HIV",NULL,NULL,NULL,NULL,1340645,"DB00577","DRUGBANK_ID",2798,NULL
164534,2784,21000701,"indication","Hypercholesterolemia","C0020443","Hypercholesterolemia","T047",13644009,1342018,"DB08841","DRUGBANK_ID",2784,NULL
164535,2776,21003258,"indication","Increased Urinary Frequency",NULL,NULL,NULL,NULL,1340286,"DB00209","DRUGBANK_ID",2776,NULL
