Annotation,Context,DO_ID,Disease,Drug,DrugName,From,Label_ID,Prob,To,Type
HYPERTENSION,"['Valsartan tablet \xa0is an angiotensin II receptor blocker (ARB) indicated for: ', None, 'hypertension', None, '1.1', None, 'heart failure', '1.2', 'Valsartan tablets are indicated for the treatment of hypertension, to lower blood pressure. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. These benefits have been seen in controlled trials of antihypertensive drugs from a wide variety of pharmacologic classes including the class to which valsartan principally belongs. There are no controlled trials in hypertensive patients demonstrating risk reduction with valsartan tablets, USP.', 'Control of high blood pressure should be part of comprehensive cardiovascular risk management, including, as appropriate, lipid control, diabetes management, antithrombotic therapy, smoking cessation, exercise, and limited sodium intake. Many patients will require more than one drug to achieve blood pressure goals. For specific advice on goals and management, see published guidelines, such as those of the National High Blood Pressure Education Program’s Joint National Committee on Prevention, Detection, Evaluation, and Treatment of High Blood Pressure (JNC).', 'Numerous antihypertensive drugs, from a variety of pharmacologic classes and with different mechanisms of action, have been shown in randomized controlled trials to reduce cardiovascular morbidity and mortality, and it can be concluded that it is blood pressure reduction, and not some other pharmacologic property of the drugs, that is largely responsible for those benefits. The largest and most consistent cardiovascular outcome benefit has been a reduction in the risk of stroke, but reductions in myocardial infarction and cardiovascular mortality also have been seen regularly.', 'Elevated systolic or diastolic pressure causes increased cardiovascular risk, and the absolute risk increase per mmHg is greater at higher blood pressures, so that even modest reductions of severe hypertension can provide substantial benefit. Relative risk reduction from blood pressure reduction is similar across populations with varying absolute risk, so the absolute benefit is greater in patients who are at higher risk independent of their hypertension (e.g., patients with diabetes or hyperlipidemia), and such patients would be expected to benefit from more aggressive treatment to a lower blood pressure goal.', 'Some antihypertensive drugs have smaller blood pressure effects (as monotherapy) in black patients, and many antihypertensive drugs have additional approved indications and effects (e.g., on angina, heart failure, or diabetic kidney disease). These considerations may guide selection of therapy.', 'Valsartan tablets may be used alone or in combination with other antihypertensive agents.', 'Valsartan tablets are indicated for the treatment of heart failure (NYHA class II to IV). In a controlled clinical trial, valsartan tablets significantly reduced hospitalizations for heart failure. There is no evidence that valsartan tablets provide added benefits when it is used with an adequate dose of an ACE inhibitor ', '[see ', 'Clinical Studies (14.2)']",DOID:10763,C0024588,DB00177,VALSARTAN,93,2061de97-976c-4c6e-897c-475fdb621975.xml,0.06,104,PREF
HYPERTENSION,"['Sildenafil tablets are phosphodiesterase-5 (PDE-5) inhibitor indicated for the treatment of pulmonary arterial hypertension (PAH) (WHO Group I) in adults to improve exercise ability and delay clinical worsening. Studies establishing effectiveness were short-term (12 to 16 weeks), and included predominately patients with NYHA Functional Class II-III symptoms. Etiologies were idiopathic (71%) or associated with connective tissue disease (25%). (', '1', None, '\n                           ', 'Limitation of Use', '1', '14', 'Sildenafil tablets are indicated for the treatment of pulmonary arterial hypertension (WHO Group I) in adults to improve exercise ability and delay clinical worsening. The delay in clinical worsening was demonstrated when Sildenafil tablets were added to background epoprostenol therapy ', '[see ', 'Clinical Studies (14)', 'Studies establishing effectiveness were short-term (12 to 16 weeks), and included predominately patients with New York Heart Association (NYHA) Functional Class II-III symptoms and idiopathic etiology (71%) or associated with connective tissue disease (CTD) (25%).', '\n                           ', '\n                              ', 'Limitation of Use', '[see ', 'Clinical Studies (14)']",DOID:10763,C0024588,DB00203,SILDENAFIL,114,3ddff36b-1863-46b9-8d04-5a44902b48b7.xml,0.06,125,PREF
ANEMIA,"Decitabine for injection is indicated for treatment of adult patients with myelodysplastic syndromes (MDS) including previously treated and untreated, |de novo|Decitabine For Injection is a nucleoside metabolic inhibitor indicated for treatment of adult patients with myelodysplastic syndromes (MDS) including previously treated and untreated, de novo and secondary MDS of all French-American-British subtypes (refractory anemia, refractory anemia with ringed sideroblasts, refractory anemia with excess blasts, refractory anemia with excess blasts in transformation, and chronic myelomonocytic leukemia) and intermediate-1, intermediate2, and high-risk International Prognostic Scoring System groups",DOID:2355,C0002874,DB01262,Decitabine,423,1e082142-927d-9418-2ec3-03b934e532c5.xml,0.06,428,PREF
HYPERTENSION,"Pindolol tablets are indicated in the management of hypertension. It may be used alone or concomitantly with other antihypertensive agents, particularly with a thiazide-type diuretic.",DOID:10763,C0024588,DB00960,PINDOLOL,53,9d26b0a5-1482-4d81-9c05-a410f2348306.xml,0.06,64,PREF
MALARIA,Primaquine phosphate is indicated for the radical cure (prevention of relapse) of vivax malaria.,DOID:12365,C0024534,DB01087,PRIMAQUINE,89,80c4c1e8-e211-d55a-e053-2991aa0a0264.xml,0.06,95,PREF
MALARIA,"Quinine sulfate capsules, USP are an antimalarial drug indicated only for treatment of uncomplicated 
  |Plasmodium falciparum |see 
   |Clinical Studies (14)|Quinine sulfate oral capsules are not approved for:|
                     |Treatment of severe or complicated 
   |P. falciparum|Prevention of malaria.|Treatment or prevention of nocturnal leg cramps [
   |see 
    |Warnings and Precautions (5.1)|Quinine sulfate is a cinchona alkaloid indicated for treatment of uncomplicated 
    |Plasmodium falciparum |1",DOID:12365,C0024536,DB00468,QUININE,303,83e4f9a3-d858-698e-e053-2991aa0a8b40.xml,0.06,309,PREF
LUNG CANCER,"
                     |ALECENSA is indicated for the treatment of patients with anaplastic lymphoma kinase (ALK)-positive metastatic non-small cell lung cancer (NSCLC) as detected by an FDA-approved test.|ALECENSA is a kinase inhibitor indicated for the treatment of patients with anaplastic lymphoma kinase (ALK)-positive metastatic non-small cell lung cancer (NSCLC) as detected by an FDA-approved test. (|1",DOID:1324,C0262584,DB11363,ALECTINIB,149,fb20d1f7-d7d6-47ab-a40e-1d7e3d2ba8c4.xml,0.06,159,PREF
HYPERTENSION,"Captopril tablets are indicated for the treatment of hypertension.|In using captopril tablets, consideration should be given to the risk of neutropenia/agranulocytosis (see 
         
 
  |WARNINGS|Captopril tablets may be used as initial therapy for patients with normal renal function, in whom the risk is relatively low. In patients with impaired renal function, particularly those with collagen vascular disease, captopril should be reserved for hypertensives who have either developed unacceptable side effects on other drugs, or have failed to respond satisfactorily to drug combinations.|Captopril tablets are effective alone and in combination with other antihypertensive agents, especially thiazide-type diuretics. The blood pressure lowering effects of captopril and thiazides are approximately additive.|Captopril tablets are indicated in the treatment of congestive heart failure usually in combination with diuretics and digitalis. The beneficial effect of captopril in heart failure does not require the presence of digitalis, however, most controlled clinical trial experience with captopril has been in patients receiving digitalis, as well as diuretic treatment.|Captopril tablets are indicated to improve survival following myocardial infarction in clinically stable patients with left ventricular dysfunction manifested as an ejection fraction ≤ 40% and to reduce the incidence of overt heart failure and subsequent hospitalizations for congestive heart failure in these patients.|Captopril tablets are indicated for the treatment of diabetic nephropathy (proteinuria > 500 mg/day) in patients with type I insulin-dependent diabetes mellitus and retinopathy. Captopril tablets decrease the rate of progression of renal insufficiency and development of serious adverse clinical outcomes (death or need for renal transplantation or dialysis).|In considering use of captopril tablets, it should be noted that in controlled trials ACE inhibitors have an effect on blood pressure that is less in black patients than in non-blacks. In addition, ACE inhibitors (for which adequate data are available) cause a higher rate of angioedema in black than in non-black patients (see 
         
 
  |WARNINGS: Head and Neck Angioedema|Intestinal Angioedema",DOID:10763,C0024588,DB01197,CAPTOPRIL,54,848cf5d3-3ceb-a19c-e053-2991aa0af469.xml,0.06,65,PREF
HYPERTENSION,Dorzolamide HCl Ophthalmic Solution is indicated in the treatment of elevated intraocular pressure in patients with ocular hypertension or open-angle glaucoma.|Dorzolamide HCl Ophthalmic Solution is a carbonic anhydrase inhibitor indicated in the treatment of elevated intraocular pressure in patients with ocular hypertension or open-angle glaucoma. (|1,DOID:10763,C0024588,DB00869,DORZOLAMIDE,124,a739748e-3ec3-422c-89fa-c9fb70c3b111.xml,0.06,135,PREF
HYPERTENSION,"Because of the potential for serious adverse effects, minoxidil tablets are indicated only in the treatment of hypertension that is symptomatic or associated with target organ damage and is not manageable with maximum therapeutic doses of a diuretic plus two other antihypertensive drugs. At the present time use in milder degrees of hypertension is not recommended because the benefit-risk relationship in such patients has not been defined.|Minoxidil reduced supine diastolic blood pressure by 20 mm Hg or to 90 mm Hg or less in approximately 75% of patients, most of who had hypertension that could not be controlled by other drugs.",DOID:10763,C0024588,DB00350,MINOXIDIL,112,8460f095-0571-611d-e053-2a91aa0a5c7e.xml,0.05,123,PREF
