do_id,drug_id,label_id,context,Contraindication,Effect,IDK,Indication: Symptomatic Relief,Indication: Treatment,worker_answers,inter_agree_workers,worker_consensus
DOID_0050782,DB00501,75dc9419-1177-4afd-bbc1-f168cf6fa25e.xml,"Cimetidine tablets are indicated in:
Most patients heal within 4 weeks and there is rarely reason to use cimetidine tablets at full dosage for longer than 6 to 8 weeks (see ). Concomitant antacids should be given as needed for relief of pain. However, simultaneous administration of cimetidine tablets and antacids is not recommended, since antacids have been reported to interfere with the absorption of cimetidine.
                            
(1) Short-term treatment of active duodenal ulcer.
DOSAGE AND ADMINISTRATION: Duodenal Ulcer
Patients have been maintained on continued treatment with cimetidine tablets 400 mg at bedtime for periods of up to 5 years.
                            
(2) Maintenance therapy for duodenal ulcer patients at reduced dosage after healing of active ulcer.
There is no information concerning usefulness of treatment periods of longer than 8 weeks.
                            
(3) Short-term treatment of active benign gastric ulcer.
Erosive esophagitis diagnosed by endoscopy. Treatment is indicated for 12 weeks for healing of lesions and control of symptoms. The use of cimetidine tablets beyond 12 weeks has not been established (see ).
                            
(4) Erosive gastroesophageal reflux (GERD).
DOSAGE AND ADMINISTRATION: GERD
(i.e., Zollinger-Ellison Syndrome, systemic mastocytosis, multiple endocrine adenomas).
                            
(5) The treatment of pathological hypersecretory conditions",0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,3,0.3333333333333333,No consensus
DOID_0050782,DB00736,852db1c1-536f-5f1e-e053-2991aa0a4b12.xml,"[None, 'Esomeprazole magnesium delayed-release capsule USP is a proton pump inhibitor indicated for the following: ', '\n                           ', 'Treatment of gastroesophageal reflux disease (GERD) (\n          \n  \n     ', '1.1', 'Risk reduction of NSAID-associated gastric ulcer (\n          \n  \n     ', '1.2', '\n                              ', ' H. pylori', '(1.3)', ' Pathological hypersecretory conditions, including Zollinger-Ellison syndrome (\n          \n  \n     ', '1.4', None, ' Healing of Erosive Esophagitis ', 'Esomeprazole magnesium delayed-release capsules are indicated for the short-term treatment (4 to 8 weeks) in the healing and symptomatic resolution of diagnostically confirmed erosive esophagitis. For those patients who have not healed after 4 to 8 weeks of treatment, an additional 4 to 8 week course of esomeprazole magnesium delayed-release capsules may be considered. \xa0', 'In infants 1 month to less than 1 year, esomeprazole magnesium delayed-release capsules are indicated for short-term treatment (up to 6 weeks) of erosive esophagitis due to acid-mediated GERD. \xa0', 'Maintenance of Healing of Erosive Esophagitis ', 'Esomeprazole magnesium delayed-release capsules are indicated to maintain symptom resolution and healing of erosive esophagitis. Controlled studies do not extend beyond 6 months. \xa0', 'Symptomatic Gastroesophageal Reflux Disease ', 'Esomeprazole magnesium delayed-release capsules are indicated for short-term treatment (4 to 8 weeks) of heartburn and other symptoms associated with GERD in adults and children 1 year or older.  ', 'Esomeprazole magnesium delayed-release capsules are indicated for the reduction in the occurrence of gastric ulcers associated with continuous NSAID therapy in patients at risk for developing gastric ulcers. Patients are considered to be at risk due to their age (‰ä´ 60) and/or documented history of gastric ulcers. Controlled studies do not extend beyond 6 months. ', 'Triple Therapy (esomeprazole magnesium delayed-release capsules plus amoxicillin and clarithromycin): ', 'Esomeprazole magnesium delayed-release capsules, in combination with amoxicillin and clarithromycin, are indicated for the treatment of patients with \n         \n \n  ', 'H. pylori ', 'H. pylori', 'H. pylori', 'Dosage and Administration \n          \n  \n   ', '(2)', 'Clinical Studies \n          \n  \n   ', '(14)', 'In patients who fail therapy, susceptibility testing should be done. If resistance to clarithromycin is demonstrated or susceptibility testing is not possible, alternative antimicrobial therapy should be instituted [see \n         \n \n  ', 'Clinical Pharmacology \n          \n  \n   ', ' (12.4)', 'Esomeprazole magnesium delayed-release capsule USP is indicated for the long-term treatment of pathological hypersecretory conditions, including Zollinger-Ellison Syndrome. ']",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_0050782,DB00863,b9968b63-c36f-452c-a029-b497534b7d92.xml,"['Ranitidine Tablets, USP\xa0are indicated in:', '\n                     ', '\n                        ', None, ' 1.\tShort-term treatment of active duodenal ulcer. Most patients heal within 4 weeks. Studies available to date have not assessed the safety of ranitidine in uncomplicated duodenal ulcer for periods of more than 8 weeks.', '\n                     ', '\n                        ', None, ' 2.Maintenance therapy for duodenal ulcer patients at reduced dosage after healing of acute ulcers. No placebo-controlled comparative studies have been carried out for periods of longer than 1 year.', '\n                     ', '\n                        ', None, ' 3.\tThe treatment of pathological hypersecretory conditions (e.g., Zollinger-Ellison syndrome and systemic mastocytosis).', '\n                     ', '\n                        ', None, ' 4.\tShort-term treatment of active, benign gastric ulcer. Most patients heal within 6 weeks and the usefulness of further treatment has not been demonstrated.', '\n                     ', '\n                        ', None, ' Studies available to date have not assessed the safety of ranitidine in uncomplicated, benign gastric ulcer for periods of more than 6 weeks.', '\n                     ', '\n                        ', None, ' 5.\tMaintenance therapy for gastric ulcer patients at reduced dosage after healing of acute ulcers. Placebo-controlled studies have been carried out for 1 year.', '\n                     ', '\n                        ', None, ' 6.Treatment of GERD. Symptomatic relief commonly occurs within 24 hours after starting therapy with Ranitidine Tablets, USP 150 mg twice daily.', '\n                     ', '\n                        ', None, ' 7.Treatment of endoscopically diagnosed erosive esophagitis. Symptomatic relief of heartburn commonly occurs within 24 hours of therapy initiation with Ranitidine Tablets, USP 150 mg 4 times daily.', '\n                     ', '\n                        ', None, ' 8.\tMaintenance of healing of erosive esophagitis. Placebo-controlled trials have been carried out for 48 weeks.', 'Concomitant antacids should be given as needed for pain relief to patients with active duodenal ulcer; active, benign gastric ulcer; hypersecretory states; GERD; and erosive esophagitis.']",0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,3,0.6666666666666666,Indication: Treatment
DOID_0050782,DB00927,1cfb6c8d-e054-4596-989e-dd2886d94877.xml,"['Famotidine is indicated in:', '\n                     ', 'Most adult patients heal within 4 weeks; there is rarely reason to use famotidine at full dosage for longer than 6 to 8 weeks. Studies have not assessed the safety of famotidine in uncomplicated active duodenal ulcer for periods of more than eight weeks.\n                                ', 'Short term treatment of active duodenal ulcer.', 'Controlled studies in adults have not extended beyond one year.\n                                ', 'Maintenance therapy for duodenal ulcer patients at reduced dosage after healing of an active ulcer.', 'Most adult patients heal within 6 weeks. Studies have not assessed the safety or efficacy of famotidine in uncomplicated active benign gastric ulcer for periods of more than 8 weeks.\n                                ', 'Short term treatment of active benign gastric ulcer.', 'Famotidine is indicated for short term treatment of patients with symptoms of GERD (see , ). Famotidine is also indicated for the short term treatment of esophagitis due to GERD including erosive or ulcerative disease diagnosed by endoscopy (see , ).\n                                ', 'Short term treatment of gastroesophageal reflux disease (GERD).', 'CLINICAL PHARMACOLOGY IN ADULTS', '\n                           ', 'Clinical Studies', None, 'CLINICAL PHARMACOLOGY IN ADULTS', '\n                           ', 'Clinical Studies', 'Treatment of pathological hypersecretory conditions (e.g., Zollinger-Ellison Syndrome, multiple endocrine adenomas) (see , ).\n                                ', 'CLINICAL PHARMACOLOGY IN ADULTS', '\n                           ', 'Clinical Studies']",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_0050782,DB01129,5cc620a3-2d66-1ccf-e053-2a91aa0a1a91.xml,"1.1 Healing of Erosive or Ulcerative GERD in Adults
Rabeprazole sodium delayed-release tablets are indicated for short-term (4 to 8 weeks) treatment in the healing and symptomatic relief of erosive or ulcerative gastroesophageal reflux disease (GERD). For those patients who have not healed after 8 weeks of treatment, an additional 8-week course of rabeprazole sodium delayed-release tablets may be considered.
1.2 Maintenance of Healing of Erosive or Ulcerative GERD in Adults
Rabeprazole sodium delayed-release tablets are indicated for maintaining healing and reduction in relapse rates of heartburn symptoms in patients with erosive or ulcerative gastroesophageal reflux disease (GERD Maintenance). Controlled studies do not extend beyond 12 months.
1.3 Treatment of Symptomatic GERD in Adults
Rabeprazole sodium delayed-release tablets are indicated for the treatment of daytime and nighttime heartburn and other symptoms associated with GERD in adults for up to 4 weeks.
1.4 Healing of Duodenal Ulcers in Adults
Rabeprazole sodium delayed-release tablets are indicated for short-term (up to four weeks) treatment in the healing and symptomatic relief of duodenal ulcers. Most patients heal within four weeks.
1.5 Helicobacter pylori Eradication to Reduce the Risk of Duodenal Ulcer Recurrence in Adults
Rabeprazole sodium delayed-release tablets, in combination with amoxicillin and clarithromycin as a three drug regimen, are indicated for the treatment of patients with H. pylori infection and duodenal ulcer disease (active or history within the past 5 years) to eradicate H. pylori. Eradication of H. pylori has been shown to reduce the risk of duodenal ulcer recurrence [see Clinical Studies (14.5) and Dosage and Administration (2.5)].
In patients who fail therapy, susceptibility testing should be done. If resistance to clarithromycin is demonstrated or susceptibility testing is not possible, alternative antimicrobial therapy should be instituted [see Clinical Pharmacology (12.2) and the clarithromycin package insert, Clinical Pharmacology (12.2)].
1.6 Treatment of Pathological Hypersecretory Conditions, Including Zollinger-Ellison Syndrome in Adults
Rabeprazole sodium delayed-release tablets are indicated for the long-term treatment of pathological hypersecretory conditions, including Zollinger-Ellison syndrome.
1.7 Short-term Treatment of Symptomatic GERD in Adolescent Patients 12 Years of Age and Older
Rabeprazole sodium delayed-release tablets are indicated for the treatment of symptomatic GERD in adolescents 12 years of age and above for up to 8 weeks.",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_0050811,DB00443,f3b194d6-1add-42b4-a980-a0539e06bc9e.xml,"When oral therapy is not feasible, the 
intramuscular use
Control of severe or incapacitating allergic conditions intractable to adequate trials of conventional treatment in asthma, atopic dermatitis, contact dermatitis, drug hypersensitivity reactions, perennial or seasonal allergic rhinitis, serum sickness, transfusion reactions.	
Bullous dermatitis herpetiformis, exfoliative erythroderma, mycosis fungoides, pemphigus, severe erythema multiforme (Stevens-Johnson syndrome).
Congenital adrenal hyperplasia, hypercalcemia associated with cancer, nonsuppurative thyroiditis.
Hydrocortisone or cortisone is the drug of choice in primary or secondary adrenocortical insufficiency. Synthetic analogs may be used in conjunction with mineralocorticoids where applicable; in infancy mineralocorticoid supplementation is of particular importance.
To tide the patient over a critical period of the disease in regional enteritis and ulcerative colitis.
Acquired (autoimmune) hemolytic anemia, Diamond-Blackfan anemia, pure red cell aplasia, selected cases of secondary thrombocytopenia.
Trichinosis with neurologic or myocardial involvement, tuberculous meningitis with subarachnoid block or impending block when used with appropriate antituberculous chemotherapy.
For palliative management of leukemias and lymphomas.
Acute exacerbations of multiple sclerosis; cerebral edema associated with primary or metastatic brain tumor or craniotomy.
Sympathetic ophthalmia, temporal arteritis, uveitis and ocular inflammatory conditions unresponsive to topical corticosteroids.
To induce diuresis or remission of proteinuria in idiopathic nephrotic syndrome or that due to lupus erythematosus.
Berylliosis, fulminating or disseminated pulmonary tuberculosis when used concurrently with appropriate antituberculous chemotherapy, idiopathic eosinophilic pneumonias, symptomatic sarcoidosis.
As adjunctive therapy for short-term administration (to tide the patient over an acute episode or exacerbation) in acute gouty arthritis; acute rheumatic carditis; ankylosing spondylitis; psoriatic arthritis; rheumatoid arthritis, including juvenile rheumatoid arthritis (selected cases may require low-dose maintenance therapy). For the treatment of dermatomyositis, polymyositis, and systemic lupus erythematosus.
The 
intra-articular or soft tissue administration
The 
intralesional administration
Betamethasone Sodium Phosphate and Betamethasone Acetate Injectable Suspension may also be useful in cystic tumors of an aponeurosis or tendon (ganglia).",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_0050811,DB00741,b0f9b7ea-bac2-427d-92fa-4ccf1b149332.xml,"['Hydrocortisone Tablets\xa0are indicated in the following conditions.', 'Primary or secondary adrenocortical insufficiency (hydrocortisone or cortisone is the first choice; synthetic analogs may be used in conjunction with mineralocorticoids where applicable; in infancy mineralocorticoid supplementation is of particular importance) Congenital adrenal hyperplasia Non suppurative thyroiditis Hypercalcemia associated with cancer\n                                    ', None, None, None, 'As adjunctive therapy for short-term administration (to tide the patient over an acute episode or exacerbation) in:', 'Psoriatic arthritis Rheumatoid arthritis, including juvenile rheumatoid arthritis (selected cases may require low-dose maintenance therapy) Ankylosing spondylitis Acute and subacute bursitis Acute nonspecific tenosynovitis Acute gouty arthritis Post-traumatic osteoarthritis Synovitis of osteoarthritis Epicondylitis\n                                    ', None, None, None, None, None, None, None, None, 'During an exacerbation or as maintenance therapy in selected cases of:', 'Systemic lupus erythematosus Systemic dermatomyositis (polymyositis) Acute rheumatic carditis\n                                    ', None, None, 'Pemphigus Bullous dermatitis herpetiformis Severe erythema multiforme (Stevens-Johnson syndrome) Exfoliative dermatitis Mycosis fungoides Severe psoriasis Severe seborrheic dermatitis\n                                    ', None, None, None, None, None, None, 'Control of severe or incapacitating allergic conditions intractable to adequate trials of conventional treatment:', 'Seasonal or perennial allergic rhinitis Serum sickness Bronchial asthma Contact dermatitis Atopic dermatitis Drug hypersensitivity reactions\n                                    ', None, None, None, None, None, 'Severe acute and chronic allergic and inflammatory processes involving the eye and its adnexa such as:', 'Allergic conjunctivitis Keratitis Allergic corneal marginal ulcers Herpes zoster ophthalmicus Iritis and iridocyclitis Chorioretinitis Anterior segment inflammation Diffuse posterior uveitis and choroiditis Optic neuritis Sympathetic ophthalmia\n                                    ', None, None, None, None, None, None, None, None, None, ""Symptomatic sarcoidosis Loeffler's syndrome not manageable by other means Berylliosis Fulminating or disseminated pulmonary tuberculosis when used concurrently with appropriate antituberculous chemotherapy Aspiration pneumonitis\n                                    "", None, None, None, None, 'Idiopathic thrombocytopenic purpura in adults Secondary thrombocytopenia in adults Acquired (autoimmune) hemolytic anemia Erythroblastopenia (RBC anemia) Congenital (erythroid) hypoplastic anemia\n                                    ', None, None, None, None, 'For palliative management of:', 'Leukemias and lymphomas in adults Acute leukemia of childhood\n                                    ', None, 'To induce a diuresis or remission of proteinuria in the nephrotic syndrome, without uremia, of the idiopathic type or that due to lupus erythematosus.', 'To tide the patient over a critical period of the disease in:', 'Ulcerative colitis Regional enteritis\n                                    ', None, 'Acute exacerbations of multiple sclerosis', 'Tuberculous meningitis with subarachnoid block or impending block when used concurrently with appropriate antituberculous chemotherapy', 'Trichinosis with neurologic or myocardial involvement']",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_0050820,DB01182,../DailyMedExtracter/prescription/temp_xml/71d5cee6-245f-4d4a-8a59-e555c3ca4573.xml,"['Propafenone hydrochloride is contraindicated in the following circumstances:', '\n ', 'Heart failure', None, 'Cardiogenic shock', None, 'Sinoatrial, atrioventricular, and intraventricular disorders of impulse generation or conduction\xa0(e.g., sick sinus node syndrome, AV block) in the absence of an artificial pacemaker', None, 'Known Brugada Syndrome', None, 'Bradycardia', None, 'Marked hypotension', None, 'Bronchospastic disorders or severe obstructive pulmonary disease', None, 'Marked electrolyte imbalance', '\n ', 'Heart failure (', '4', 'Cardiogenic shock (', '4', 'Sinoatrial, atrioventricular, and intraventricular disorders of impulse generation or conduction in the absence of pacemaker (', '4', None, 'Known Brugada Syndrome (', '4', None, 'Bradycardia (', '4', 'Marked hypotension (', '4', 'Bronchospastic disorders and severe obstructive pulmonary disease (', '4', None, 'Marked electrolyte imbalance (', '4']",0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,3,0.6666666666666666,Effect
DOID_0050820,DB00187,../DailyMedExtracter/prescription/temp_xml/6bb9921c-a0fa-309f-e053-2a91aa0a1e5e.xml,"['Esmolol hydrochloride injection is contraindicated in patients with:', None, '\n ', 'Severe sinus bradycardia: May precipitate or worsen bradycardia resulting in cardiogenic shock and cardiac arrest \n \n \n ', '[\n \n \n ', 'see Warnings and Precautions (5.2)', 'Heart block greater than first degree: Second- or third-degree atrioventricular block may precipitate or worsen bradycardia resulting in cardiogenic shock and cardiac arrest \n \n \n ', '[\n \n \n ', 'see Warnings and Precautions (5.2)', 'Sick sinus syndrome: May precipitate or worsen bradycardia resulting in cardiogenic shock and cardiac arrest \n \n \n ', '[\n \n \n ', 'see Warnings and Precautions (5.2)', 'Decompensated heart failure: May worsen heart failure. ', 'Cardiogenic shock: May precipitate further cardiovascular collapse and cause cardiac arrest. ', 'IV administration of cardiodepressant calcium-channel antagonists (e.g., verapamil) and esmolol hydrochloride in close proximity (i.e., while cardiac effects from the other are still present); fatal cardiac arrests have occurred in patients receiving esmolol hydrochloride and intravenous verapamil.', 'Pulmonary hypertension: May precipitate cardiorespiratory compromise.', 'Hypersensitivity reactions, including anaphylaxis, to esmolol or any of the inactive ingredients of the product (cross-sensitivity between beta blockers is possible).', '\n ', 'Severe sinus bradycardia\xa0\n \n \n ', '(4)', 'Heart block greater than first degree\xa0\n \n \n ', '(4)', 'Sick sinus syndrome \n \n \n ', '(4)', 'Decompensated heart failure\xa0\n \n \n ', '(4)', 'Cardiogenic shock\xa0\n \n \n ', '(4)', 'Coadministration of IV cardiodepressant calcium-channel antagonists (e.g. verapamil) in close proximity to esmolol hydrochloride\xa0\n \n \n ', '(4,', '7)', 'Pulmonary hypertension \n \n \n ', '(4)', 'Known hypersensitivity to esmolol \n \n \n ', '(4)']",0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,3,0.6666666666666666,Contraindication
DOID_0050820,DB00195,../DailyMedExtracter/prescription/temp_xml/3f5679e6-2a97-45bf-a6e0-85d7c8612be7.xml,"BETOPTIC S Ophthalmic Suspension 0.25% is contraindicated in patients with:
 
  
 sinus bradycardia
 greater than a first degree atrioventricular block
 cardiogenic shock
 patients with overt cardiac failure
 hypersensitivity to any component of this product.
 
  
 Hypersensitivity to any component of this product (
 4
 Sinus bradycardia, second or third degree atrioventricular block, overt cardiac failure, and cardiogenic shock (
 4",0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,3,0.6666666666666666,Indication: Treatment
DOID_0050820,DB00280,../DailyMedExtracter/prescription/temp_xml/eee23048-2a09-4791-b57c-f61b8458ec92.xml,"Norpace and Norpace CR are contraindicated in the presence of cardiogenic shock, preexisting second- or third-degree AV block (if no pacemaker is present), congenital Q-T prolongation, or known hypersensitivity to the drug.",0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,6,0.3333333333333333,No consensus
DOID_0050820,DB00343,../DailyMedExtracter/prescription/temp_xml/10d5a837-21c0-4173-945c-5742340f5381.xml,"Diltiazem hydrochloride injection is contraindicated in:
 
  
 Patients with sick sinus syndrome except in the presence of a functioning ventricular pacemaker. 
 
 Patients with second- or third-degree AV block except in the presence of a functioning ventricular pacemaker. 
 
 Patients with severe hypotension or cardiogenic shock. 
 
 Patients who have demonstrated hypersensitivity to the drug. 
 
 Intravenous diltiazem and intravenous beta-blockers should not be administered together or in close proximity (within a few hours). 
 
 Patients with atrial fibrillation or atrial flutter associated with an accessory bypass tract such as in WPW syndrome or short PR syndrome. As with other agents which slow AV nodal conduction and do not prolong the refractoriness of the accessory pathway (e.g., verapamil, digoxin), in rare instances patients in atrial fibrillation or atrial flutter associated with an accessory bypass tract may experience a potentially life-threatening increase in heart rate accompanied by hypotension when treated with diltiazem hydrochloride injection. As such, the initial use of diltiazem hydrochloride injection should be, if possible, in a setting where monitoring and resuscitation capabilities, including DC cardioversion/defibrillation, are present (see 
 
  
 OVERDOSAGE
 Patients with ventricular tachycardia. Administration of other calcium channel blockers to patients with wide complex tachycardia (QRS Ã¢â‚¬Â°Ãƒ_Ã‚Â´0.12 seconds) has resulted in hemodynamic deterioration and ventricular fibrillation. It is important that an accurate pretreatment diagnosis distinguish wide complex QRS tachycardia of superventricular origin from that of ventricular origin prior to administration of diltiazem hydrochloride injection.",0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,3,0.6666666666666666,Effect
DOID_0050820,DB00373,../DailyMedExtracter/prescription/temp_xml/165ddaec-2cef-b462-f570-0e2eb43440d6.xml,"Bronchial asthma, a history of bronchial asthma, severe chronic obstructive pulmonary disease. (
 4.1
 5.1
 5.3
 Sinus bradycardia, second or third degree atrioventricular block, overt cardiac failure, cardiogenic shock. (
 4.2
 5.2
 Hypersensitivity to any component of this product (
 4.3
 Timolol maleate ophthalmic solution ÃƒÂ¥Ãƒ_is contraindicated in patients with bronchial asthma; a history of bronchial asthma; severe chronic obstructive pulmonary disease (see 
 WARNINGS AND PRECAUTIONS
 5.1
 5.3
 Timolol maleate ophthalmic solutionÃƒÂ¥Ãƒ_ is contraindicated in patients with sinus bradycardia; second or third degree atrioventricular block; overt cardiac failure (see 
 WARNINGS AND PRECAUTIONS
 5.2
 Timolol maleate ophthalmic solutionÃƒÂ¥Ãƒ_ is contraindicated in patients who have exhibited a hypersensitivity reaction to any component of this product in the past.",0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,3,0.3333333333333333,No consensus
DOID_0050820,DB00379,../DailyMedExtracter/prescription/temp_xml/3a464dbd-3b36-467f-a22a-ba9617189459.xml,Mexiletine hydrochloride capsules are contraindicated in the presence of cardiogenic shock or preexisting second- or third-degree AV block (if no pacemaker is present).,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,3,0.6666666666666666,Contraindication
DOID_0050820,DB00489,../DailyMedExtracter/prescription/temp_xml/46df076d-4e39-6faa-e054-00144ff8d46c.xml,"Sotalol hydrochloride is contraindicated in patients with:
 
  
 
  
 Sinus bradycardia, sick sinus syndrome, second and third degree AV block, unless a functioning pacemaker is present
 
  
 Congenital or acquired long QT syndromes
 
  
 Cardiogenic shock or decompensated heart failure
 
  
 Serum potassium <4 mEq/L
 
  
 Bronchial asthma or related bronchospastic conditions
 
  
 Hypersensitivity to sotalol
 For the treatment of AFIB/AFL, sotalol hydrochloride is also contraindicated in patients with:
 
  
 
  
 Baseline QT interval >450 ms
 
  
 Creatinine clearance < 40 mL/min
 For the treatment of AFIB/AFL or ventricular arrhythmias
 
  
 
  
 Sinus bradycardia, 2
  
  
  
 nd
 rd
 4
 
  
 Congenital or acquired long QT syndrome, (
  
  
  
 4
 
  
 Serum potassium <4 mEq/L (
  
  
  
 4
 
  
 Cardiogenic shock, decompensated heart failure (
  
  
  
 4
 
  
 Bronchial asthma or related bronchospastic conditions (
  
  
  
 4
 
  
 Hypersensitivity to sotalol (
  
  
  
 4
 For the treatment of AFIB/AFL also contraindicated for:
 
  
 
  
 QT interval >450 ms (
  
  
  
 4
 
  
 Creatine clearance <40 ml/min (
  
  
  
 4",0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3,0.6666666666666666,Indication: Treatment
DOID_0050820,DB00612,../DailyMedExtracter/prescription/temp_xml/831010c3-af50-4301-a8e9-968b74cac278.xml,"[None, 'Bisoprolol fumarate tablets are contraindicated in patients with cardiogenic shock, overt cardiac failure, second or third degree AV block, and marked sinus bradycardia.']",0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,3,0.6666666666666666,Contraindication
DOID_0050820,DB00640,../DailyMedExtracter/prescription/temp_xml/6644663e-f233-4536-94af-d7dbab396abf.xml,"['Adenosine injection is contraindicated in patients with: ', None, '\n ', 'Second- or third-degree AV block (except in patients with a functioning artificial pacemaker) ', '[see ', 'Warnings and Precautions (5.2)', 'Sinus node disease, such as sick sinus syndrome or symptomatic bradycardia (except in patients with a functioning artificial pacemaker) ', '[see ', 'Warnings and Precautions (5.2)', 'Known or suspected bronchoconstrictive or bronchospastic lung disease (e.g., asthma) ', '[see ', 'Warnings and Precautions (5.3)', 'Known hypersensitivity to adenosine injection ', '[see ', 'Warnings and Precautions (5.7)', '\n ', 'Second- or third-degree AV block (except in patients with a functioning artificial pacemaker) (', '4', 'Sinus node disease, such as sick sinus syndrome or symptomatic bradycardia (except in patients with a functioning artificial pacemaker) (', '4', 'Known or suspected bronchoconstrictive or bronchospastic lung disease (e.g., asthma) (', '4', 'Known hypersensitivity to adenosine injection (', '4']",0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,3,0.3333333333333333,No consensus
DOID_0050820,DB00661,../DailyMedExtracter/prescription/temp_xml/74d94dbf-0568-6c15-e053-2991aa0ac6e4.xml,"Verapamil hydrochloride injection is contraindicated in:
 1. Severe hypotension or cardiogenic shock.
 2. Second- or third-degree AV block (except in patients with a functioning artificial ventricular pacemaker).
 3. Sick sinus syndrome (except in patients with a functioning artificial ventricular pacemaker).
 4. Severe congestive heart failure (unless secondary to a supraventricular tachycardia amenable to verapamil therapy).
 5. Patients receiving intravenous beta-adrenergic blocking drugs (e.g., propranolol). Intravenous verapamil and intravenous beta-adrenergic blocking drugs should not be administered in close proximity to each other (within a few hours), since both may have a depressant effect on myocardial contractility and AV conduction.
 6. Patients with atrial flutter or atrial fibrillation and an accessory bypass tract (e.g., Wolff- Parkinson-White, Lown-Ganong-Levine syndromes) are at risk to develop ventricular tachyarrhythmia including ventricular fibrillation if verapamil is administered. Therefore, the use of verapamil in these patients is contraindicated.
 7. Ventricular tachycardia: Administration of intravenous verapamil to patients with wide-complex ventricular tachycardia (QRS Ã¢â‚¬Â°Ãƒ_Ã‚Â´ 0.12 sec) can result in marked hemodynamic deterioration and ventricular fibrillation. Proper pretherapy diagnosis and differentiation from wide-complex supraventricular tachycardia is imperative in the emergency room setting.
 8. Known hypersensitivity to verapamil hydrochloride.",0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,3,0.6666666666666666,Contraindication
DOID_0050820,DB00908,../DailyMedExtracter/prescription/temp_xml/3075af2e-9a1c-47a6-b8d2-5c41470c2a68.xml,"Quinidine is contraindicated in patients who are known to be allergic to it, or who have a history of immune thrombocytopenia or have developed thrombocytopenic purpura during prior therapy with quinidine or quinine (see 
 
  
 WARNINGS
 In the absence of a functioning artificial pacemaker, quinidine is also contraindicated in any patient whose cardiac rhythm is dependent upon a junctional or idioventricular pacemaker, including patients in complete atrioventricular block.
 Quinidine is also contraindicated in patients who, like those with myasthenia gravis, might be adversely affected by an anticholinergic agent.",0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,3,0.6666666666666666,Contraindication
DOID_0050820,DB01136,../DailyMedExtracter/prescription/temp_xml/231b19c0-5ee3-33c1-e054-00144ff88e88.xml,"['Carvedilol is contraindicated in the following conditions:', '\n ', 'Bronchial asthma or related bronchospastic conditions. Deaths from status asthmaticus have been reported following single doses of carvedilol', 'Second- or third-degree AV block', 'Sick sinus syndrome', 'Severe bradycardia (unless a permanent pacemaker is in place)', 'Patients with cardiogenic shock or who have decompensated heart failure requiring the use of intravenous inotropic therapy. Such patients should first be weaned from intravenous therapy before initiating carvedilol', 'Patients with severe hepatic impairment', 'Patients with a history of a serious hypersensitivity reaction (e.g., Stevens-Johnson syndrome, anaphylactic reaction, angioedema) to any component of this medication or other medications containing carvedilol.', None, None, None, 'Ã¢â‚¬Â°Ãƒâ€ºÃ‚Â¢\xa0 Bronchial asthma or related bronchospastic conditions (\n \n \n ', '4', 'Ã¢â‚¬Â°Ãƒâ€ºÃ‚Â¢\xa0 Second- or third-degree AV block (\n \n \n ', '4', 'Ã¢â‚¬Â°Ãƒâ€ºÃ‚Â¢\xa0 Sick sinus syndrome (\n \n \n ', '4', 'Ã¢â‚¬Â°Ãƒâ€ºÃ‚Â¢\xa0 Severe bradycardia (unless permanent pacemaker in place) (\n \n \n ', '4', 'Ã¢â‚¬Â°Ãƒâ€ºÃ‚Â¢\xa0 Patients in cardiogenic shock or decompensated heart failure requiring the use of IV inotropic therapy. (\n \n \n ', '4', 'Ã¢â‚¬Â°Ãƒâ€ºÃ‚Â¢\xa0 Severe hepatic impairment (\n \n \n ', '2.4', '4', 'Ã¢â‚¬Â°Ãƒâ€ºÃ‚Â¢\xa0 History of serious hypersensitivity reaction (e.g., Stevens-Johnson syndrome, anaphylactic reaction, angioedema) to any component of this medication or other medications containing carvedilol (\n \n \n ', '4']",0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,3,0.3333333333333333,No consensus
