DO_ID,DB_ID,Label_ID,Contraindication,Effect,IDK,Indication: Symptomatic Relief,Indication: Treatment,worker_answers,inter_agree_workers,relation,Section,Set_ID,Drug_Brand_Name,UNII_ID,Context,WordCount,Drug_name,Unnamed: 0,disease,Annotation
DOID_12678,DB00741,94078bdc-d234-4d12-9254-69291073af64.xml,,,,,,,,Indication: Treatment,Indications,d0bb9ee3-9210-4b02-acd4-445e34c724ca,Hydrocortisone,,"Hydrocortisone tablets are indicated in the following conditions.
 Primary or secondary adrenocortical insufficiency (hydrocortisone or cortisone is the first choice; synthetic analogs may be used in conjunction with mineralocorticoids where applicable; in infancy mineralocorticoid supplementation is of particular importance)
 Congenital adrenal hyperplasia
 Non suppurative thyroiditis
 Hypercalcemia associated with cancer
 As adjunctive therapy for short-term administration (to tide the patient over an acute episode or exacerbation) in:
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 During an exacerbation or as maintenance therapy in selected cases of:
 
 
 
 
 
 
 
 Pemphigus
 Bullous dermatitis herpetiformis
 Severe erythema multiforme (Stevens-Johnson syndrome)
 Exfoliative dermatitis
 Mycosis fungoides
 Severe psoriasis
 Severe seborrheic dermatitis
 Control of severe or incapacitating allergic conditions intractable to adequate trials of conventional treatment:
 
 
 
 
 
 
 
 
 
 
 
 
 
 Severe acute and chronic allergic and inflammatory processes involving the eye and its adnexa such as:
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Symptomatic sarcoidosis
 Loeffler's syndrome not manageable by other means
 Berylliosis
 Fulminating or disseminated pulmonary tuberculosis when used concurrently with appropriate
 antituberculous chemotherapy
 Aspiration pneumonitis
 Idiopathic thrombocytopenic purpura in adults
 Secondary thrombocytopenia in adults
 Acquired (autoimmune) hemolytic anemia
 Erythroblastopenia (RBC anemia)
 Congenital (erythroid) hypoplastic anemia
 For palliative management of:
 
 
 
 
 
 To induce a diuresis or remission of proteinuria in the nephrotic syndrome, without uremia, of the idiopathic type or that due to lupus erythematosus.
 To tide the patient over a critical period of the disease in:
 
 
 
 
 
 Acute exacerbations of multiple sclerosis
 Tuberculous meningitis with subarachnoid block or impending block when used concurrently with appropriate antituberculous chemotherapy
 Trichinosis with neurologic or myocardial involvement",,HYDROCORTISONE,381.0,Hypercalcemia,HYPERCALCEMIA
DOID_8505,DB00741,94078bdc-d234-4d12-9254-69291073af64.xml,,,,,,,,Indication: Treatment,Indications,d0bb9ee3-9210-4b02-acd4-445e34c724ca,Hydrocortisone,,"Hydrocortisone tablets are indicated in the following conditions.
 Primary or secondary adrenocortical insufficiency (hydrocortisone or cortisone is the first choice; synthetic analogs may be used in conjunction with mineralocorticoids where applicable; in infancy mineralocorticoid supplementation is of particular importance)
 Congenital adrenal hyperplasia
 Non suppurative thyroiditis
 Hypercalcemia associated with cancer
 As adjunctive therapy for short-term administration (to tide the patient over an acute episode or exacerbation) in:
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 During an exacerbation or as maintenance therapy in selected cases of:
 
 
 
 
 
 
 
 Pemphigus
 Bullous dermatitis herpetiformis
 Severe erythema multiforme (Stevens-Johnson syndrome)
 Exfoliative dermatitis
 Mycosis fungoides
 Severe psoriasis
 Severe seborrheic dermatitis
 Control of severe or incapacitating allergic conditions intractable to adequate trials of conventional treatment:
 
 
 
 
 
 
 
 
 
 
 
 
 
 Severe acute and chronic allergic and inflammatory processes involving the eye and its adnexa such as:
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Symptomatic sarcoidosis
 Loeffler's syndrome not manageable by other means
 Berylliosis
 Fulminating or disseminated pulmonary tuberculosis when used concurrently with appropriate
 antituberculous chemotherapy
 Aspiration pneumonitis
 Idiopathic thrombocytopenic purpura in adults
 Secondary thrombocytopenia in adults
 Acquired (autoimmune) hemolytic anemia
 Erythroblastopenia (RBC anemia)
 Congenital (erythroid) hypoplastic anemia
 For palliative management of:
 
 
 
 
 
 To induce a diuresis or remission of proteinuria in the nephrotic syndrome, without uremia, of the idiopathic type or that due to lupus erythematosus.
 To tide the patient over a critical period of the disease in:
 
 
 
 
 
 Acute exacerbations of multiple sclerosis
 Tuberculous meningitis with subarachnoid block or impending block when used concurrently with appropriate antituberculous chemotherapy
 Trichinosis with neurologic or myocardial involvement",,HYDROCORTISONE,382.0,dermatitis herpetiformis,DERMATITIS HERPETIFORMIS
DOID_8691,DB00741,94078bdc-d234-4d12-9254-69291073af64.xml,,,,,,,,Indication: Treatment,Indications,d0bb9ee3-9210-4b02-acd4-445e34c724ca,Hydrocortisone,,"Hydrocortisone tablets are indicated in the following conditions.
 Primary or secondary adrenocortical insufficiency (hydrocortisone or cortisone is the first choice; synthetic analogs may be used in conjunction with mineralocorticoids where applicable; in infancy mineralocorticoid supplementation is of particular importance)
 Congenital adrenal hyperplasia
 Non suppurative thyroiditis
 Hypercalcemia associated with cancer
 As adjunctive therapy for short-term administration (to tide the patient over an acute episode or exacerbation) in:
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 During an exacerbation or as maintenance therapy in selected cases of:
 
 
 
 
 
 
 
 Pemphigus
 Bullous dermatitis herpetiformis
 Severe erythema multiforme (Stevens-Johnson syndrome)
 Exfoliative dermatitis
 Mycosis fungoides
 Severe psoriasis
 Severe seborrheic dermatitis
 Control of severe or incapacitating allergic conditions intractable to adequate trials of conventional treatment:
 
 
 
 
 
 
 
 
 
 
 
 
 
 Severe acute and chronic allergic and inflammatory processes involving the eye and its adnexa such as:
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Symptomatic sarcoidosis
 Loeffler's syndrome not manageable by other means
 Berylliosis
 Fulminating or disseminated pulmonary tuberculosis when used concurrently with appropriate
 antituberculous chemotherapy
 Aspiration pneumonitis
 Idiopathic thrombocytopenic purpura in adults
 Secondary thrombocytopenia in adults
 Acquired (autoimmune) hemolytic anemia
 Erythroblastopenia (RBC anemia)
 Congenital (erythroid) hypoplastic anemia
 For palliative management of:
 
 
 
 
 
 To induce a diuresis or remission of proteinuria in the nephrotic syndrome, without uremia, of the idiopathic type or that due to lupus erythematosus.
 To tide the patient over a critical period of the disease in:
 
 
 
 
 
 Acute exacerbations of multiple sclerosis
 Tuberculous meningitis with subarachnoid block or impending block when used concurrently with appropriate antituberculous chemotherapy
 Trichinosis with neurologic or myocardial involvement",,HYDROCORTISONE,383.0,Mycosis fungoides,MYCOSIS FUNGOIDES
DOID_8893,DB00741,94078bdc-d234-4d12-9254-69291073af64.xml,,,,,,,,Indication: Treatment,Indications,d0bb9ee3-9210-4b02-acd4-445e34c724ca,Hydrocortisone,,"Hydrocortisone tablets are indicated in the following conditions.
 Primary or secondary adrenocortical insufficiency (hydrocortisone or cortisone is the first choice; synthetic analogs may be used in conjunction with mineralocorticoids where applicable; in infancy mineralocorticoid supplementation is of particular importance)
 Congenital adrenal hyperplasia
 Non suppurative thyroiditis
 Hypercalcemia associated with cancer
 As adjunctive therapy for short-term administration (to tide the patient over an acute episode or exacerbation) in:
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 During an exacerbation or as maintenance therapy in selected cases of:
 
 
 
 
 
 
 
 Pemphigus
 Bullous dermatitis herpetiformis
 Severe erythema multiforme (Stevens-Johnson syndrome)
 Exfoliative dermatitis
 Mycosis fungoides
 Severe psoriasis
 Severe seborrheic dermatitis
 Control of severe or incapacitating allergic conditions intractable to adequate trials of conventional treatment:
 
 
 
 
 
 
 
 
 
 
 
 
 
 Severe acute and chronic allergic and inflammatory processes involving the eye and its adnexa such as:
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Symptomatic sarcoidosis
 Loeffler's syndrome not manageable by other means
 Berylliosis
 Fulminating or disseminated pulmonary tuberculosis when used concurrently with appropriate
 antituberculous chemotherapy
 Aspiration pneumonitis
 Idiopathic thrombocytopenic purpura in adults
 Secondary thrombocytopenia in adults
 Acquired (autoimmune) hemolytic anemia
 Erythroblastopenia (RBC anemia)
 Congenital (erythroid) hypoplastic anemia
 For palliative management of:
 
 
 
 
 
 To induce a diuresis or remission of proteinuria in the nephrotic syndrome, without uremia, of the idiopathic type or that due to lupus erythematosus.
 To tide the patient over a critical period of the disease in:
 
 
 
 
 
 Acute exacerbations of multiple sclerosis
 Tuberculous meningitis with subarachnoid block or impending block when used concurrently with appropriate antituberculous chemotherapy
 Trichinosis with neurologic or myocardial involvement",,HYDROCORTISONE,384.0,psoriasis,PSORIASIS
DOID_2957,DB00741,94078bdc-d234-4d12-9254-69291073af64.xml,,,,,,,,Indication: Treatment,Indications,d0bb9ee3-9210-4b02-acd4-445e34c724ca,Hydrocortisone,,"Hydrocortisone tablets are indicated in the following conditions.
 Primary or secondary adrenocortical insufficiency (hydrocortisone or cortisone is the first choice; synthetic analogs may be used in conjunction with mineralocorticoids where applicable; in infancy mineralocorticoid supplementation is of particular importance)
 Congenital adrenal hyperplasia
 Non suppurative thyroiditis
 Hypercalcemia associated with cancer
 As adjunctive therapy for short-term administration (to tide the patient over an acute episode or exacerbation) in:
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 During an exacerbation or as maintenance therapy in selected cases of:
 
 
 
 
 
 
 
 Pemphigus
 Bullous dermatitis herpetiformis
 Severe erythema multiforme (Stevens-Johnson syndrome)
 Exfoliative dermatitis
 Mycosis fungoides
 Severe psoriasis
 Severe seborrheic dermatitis
 Control of severe or incapacitating allergic conditions intractable to adequate trials of conventional treatment:
 
 
 
 
 
 
 
 
 
 
 
 
 
 Severe acute and chronic allergic and inflammatory processes involving the eye and its adnexa such as:
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Symptomatic sarcoidosis
 Loeffler's syndrome not manageable by other means
 Berylliosis
 Fulminating or disseminated pulmonary tuberculosis when used concurrently with appropriate
 antituberculous chemotherapy
 Aspiration pneumonitis
 Idiopathic thrombocytopenic purpura in adults
 Secondary thrombocytopenia in adults
 Acquired (autoimmune) hemolytic anemia
 Erythroblastopenia (RBC anemia)
 Congenital (erythroid) hypoplastic anemia
 For palliative management of:
 
 
 
 
 
 To induce a diuresis or remission of proteinuria in the nephrotic syndrome, without uremia, of the idiopathic type or that due to lupus erythematosus.
 To tide the patient over a critical period of the disease in:
 
 
 
 
 
 Acute exacerbations of multiple sclerosis
 Tuberculous meningitis with subarachnoid block or impending block when used concurrently with appropriate antituberculous chemotherapy
 Trichinosis with neurologic or myocardial involvement",,HYDROCORTISONE,385.0,pulmonary tuberculosis,PULMONARY TUBERCULOSIS
DOID_3240,DB00741,94078bdc-d234-4d12-9254-69291073af64.xml,,,,,,,,Indication: Treatment,Indications,d0bb9ee3-9210-4b02-acd4-445e34c724ca,Hydrocortisone,,"Hydrocortisone tablets are indicated in the following conditions.
 Primary or secondary adrenocortical insufficiency (hydrocortisone or cortisone is the first choice; synthetic analogs may be used in conjunction with mineralocorticoids where applicable; in infancy mineralocorticoid supplementation is of particular importance)
 Congenital adrenal hyperplasia
 Non suppurative thyroiditis
 Hypercalcemia associated with cancer
 As adjunctive therapy for short-term administration (to tide the patient over an acute episode or exacerbation) in:
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 During an exacerbation or as maintenance therapy in selected cases of:
 
 
 
 
 
 
 
 Pemphigus
 Bullous dermatitis herpetiformis
 Severe erythema multiforme (Stevens-Johnson syndrome)
 Exfoliative dermatitis
 Mycosis fungoides
 Severe psoriasis
 Severe seborrheic dermatitis
 Control of severe or incapacitating allergic conditions intractable to adequate trials of conventional treatment:
 
 
 
 
 
 
 
 
 
 
 
 
 
 Severe acute and chronic allergic and inflammatory processes involving the eye and its adnexa such as:
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Symptomatic sarcoidosis
 Loeffler's syndrome not manageable by other means
 Berylliosis
 Fulminating or disseminated pulmonary tuberculosis when used concurrently with appropriate
 antituberculous chemotherapy
 Aspiration pneumonitis
 Idiopathic thrombocytopenic purpura in adults
 Secondary thrombocytopenia in adults
 Acquired (autoimmune) hemolytic anemia
 Erythroblastopenia (RBC anemia)
 Congenital (erythroid) hypoplastic anemia
 For palliative management of:
 
 
 
 
 
 To induce a diuresis or remission of proteinuria in the nephrotic syndrome, without uremia, of the idiopathic type or that due to lupus erythematosus.
 To tide the patient over a critical period of the disease in:
 
 
 
 
 
 Acute exacerbations of multiple sclerosis
 Tuberculous meningitis with subarachnoid block or impending block when used concurrently with appropriate antituberculous chemotherapy
 Trichinosis with neurologic or myocardial involvement",,HYDROCORTISONE,386.0,Aspiration pneumonitis,ASPIRATION PNEUMONITIS
DOID_11126,DB00741,94078bdc-d234-4d12-9254-69291073af64.xml,,,,,,,,Indication: Treatment,Indications,d0bb9ee3-9210-4b02-acd4-445e34c724ca,Hydrocortisone,,"Hydrocortisone tablets are indicated in the following conditions.
 Primary or secondary adrenocortical insufficiency (hydrocortisone or cortisone is the first choice; synthetic analogs may be used in conjunction with mineralocorticoids where applicable; in infancy mineralocorticoid supplementation is of particular importance)
 Congenital adrenal hyperplasia
 Non suppurative thyroiditis
 Hypercalcemia associated with cancer
 As adjunctive therapy for short-term administration (to tide the patient over an acute episode or exacerbation) in:
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 During an exacerbation or as maintenance therapy in selected cases of:
 
 
 
 
 
 
 
 Pemphigus
 Bullous dermatitis herpetiformis
 Severe erythema multiforme (Stevens-Johnson syndrome)
 Exfoliative dermatitis
 Mycosis fungoides
 Severe psoriasis
 Severe seborrheic dermatitis
 Control of severe or incapacitating allergic conditions intractable to adequate trials of conventional treatment:
 
 
 
 
 
 
 
 
 
 
 
 
 
 Severe acute and chronic allergic and inflammatory processes involving the eye and its adnexa such as:
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Symptomatic sarcoidosis
 Loeffler's syndrome not manageable by other means
 Berylliosis
 Fulminating or disseminated pulmonary tuberculosis when used concurrently with appropriate
 antituberculous chemotherapy
 Aspiration pneumonitis
 Idiopathic thrombocytopenic purpura in adults
 Secondary thrombocytopenia in adults
 Acquired (autoimmune) hemolytic anemia
 Erythroblastopenia (RBC anemia)
 Congenital (erythroid) hypoplastic anemia
 For palliative management of:
 
 
 
 
 
 To induce a diuresis or remission of proteinuria in the nephrotic syndrome, without uremia, of the idiopathic type or that due to lupus erythematosus.
 To tide the patient over a critical period of the disease in:
 
 
 
 
 
 Acute exacerbations of multiple sclerosis
 Tuberculous meningitis with subarachnoid block or impending block when used concurrently with appropriate antituberculous chemotherapy
 Trichinosis with neurologic or myocardial involvement",,HYDROCORTISONE,387.0,Secondary thrombocytopenia,SECONDARY THROMBOCYTOPENIA
DOID_7551,DB00671,9476304d-05fd-4585-b955-372b29c19c86.xml,,,,,,,,Indication: Treatment,Indications,f5397168-0550-4ab6-8a6d-76ada66c245b,Cefixime,,"To reduce the development of drug resistant bacteria and maintain the effectiveness of Cefixime for oral suspension and other antibacterial drugs, Cefixime for oral suspension should be used only to treat infections that are proven or strongly suspected to be caused by susceptible bacteria. When culture and susceptibility information are available, they should be considered in selecting or modifying antimicrobial therapy. In the absence of such data,local epidemiology and susceptibility patterns may contribute to the empiric selection of therapy.
 Cefixime for oral suspension, USP is a cephalosporin antibacterial drug indicated for
 1.1
 1.2
 1.3
 1.4
 1.5
 Uncomplicated Urinary Tract Infections caused by
 Escherichia coli
 Proteus mirabilis
 Otitis media caused by
 Haemophilus influenzae
 Moraxella catarrhalis
 Streptococcus pyogenes
 Streptococcus pyogenes
 Streptococcus pneumoniae
 see CLINICAL STUDIES
 14
 Pharyngitis and Tonsillitis caused by
 Streptococcus pyogenes
 Streptococcus
 pyogenes
 Streptococcus pyogenes
 Acute Exacerbations of Chronic Bronchitis caused by
 Streptococcus pneumoniae
 Haemophilus influenzae
 Uncomplicated Gonorrhea (cervical/urethral) caused by
 Neisseria gonorrhoeae",,CEFIXIME ANHYDROUS,388.0,Gonorrhea,GONORRHEA
DOID_8442,DB00454,9513a555-31c8-4ecb-90cb-cc66253c8bd5.xml,,,,,,,,Contraindication,Contraindication,5cb2674c-a70d-4022-9188-3f711cccff5e,Demerol,,"DEMEROL Tablets and Oral Solution are contraindicated in patients with:
 
 Significant respiratory depression
 [see Warnings and Precautions (
 
 5.4
 )]
 Acute or severe bronchial asthma in an unmonitored setting or in the absence of resuscitative equipment
 [see Warnings and Precautions (
 
 5.9
 )]
 Concomitant use of monoamine oxidase inhibitors (MAOIs) or within 14 days of having taken an MAOI
 [see Drug Interactions (
 
 7
 )]
 Known or suspected gastrointestinal obstruction, including paralytic ileus
 [see Warnings and Precautions (
 
 5.14
 )]
 Hypersensitivity to meperidine or to any of other ingredients of the product (e.g., anaphylaxis)
 [see Adverse Reactions (
 
 6
 )]
 
 Significant respiratory depression. (
 4
 Acute or severe bronchial asthma in an unmonitored setting or in absence of resuscitative equipment. (
 4
 Concomitant use of monoamine oxidase inhibitors (MAOIs) or within 14 days of having taken an MAOI. (
 4
 Known or suspected gastrointestinal obstruction, including paralytic ileus. (
 4
 Hypersensitivity to meperidine or to any other ingredients of the product. (
 4",,MEPERIDINE,389.0,paralytic ileus,PARALYTIC ILEUS
DOID_5844,DB01225,95289d5b-ebe5-4ff3-bb69-1ad2c217173b.xml,,,,,,,,Indication: Treatment,Indications,066f27ec-352c-4051-ba29-248e292690db,Enoxaparin Sodium,,"Enoxaparin sodium is a low molecular weight heparin (LMWH) indicated for:
 
 Prophylaxis of deep vein thrombosis (DVT) in abdominal surgery, hip replacement surgery, knee replacement surgery, or medical patients with severely restricted mobility during acute illness (
 1.1
 Inpatient treatment of acute DVT with or without pulmonary embolism (
 1.2
 Outpatient treatment of acute DVT without pulmonary embolism (
 1.2
 Prophylaxis of ischemic complications of unstable angina and non-Q-wave myocardial infarction (MI) (
 1.3
 Treatment of acute ST-segment elevation myocardial infarction (STEMI) managed medically or with subsequent percutaneous coronary intervention (PCI) (
 1.4
 Enoxaparin sodium is indicated for the prophylaxis of deep vein thrombosis (DVT), which may lead to pulmonary embolism (PE):
 
 in patients undergoing abdominal surgery who are at risk for thromboembolic complications
 [see
 Clinical Studies (14.1)
 in patients undergoing hip replacement surgery, during and following hospitalization
 in patients undergoing knee replacement surgery
 in medical patients who are at risk for thromboembolic complications due to severely restricted mobility during acute illness
 Enoxaparin sodium is indicated for:
 
 the
 inpatient treatment
 with or without pulmonary embolism
 the
 outpatient treatment
 without pulmonary embolism
 Enoxaparin sodium is indicated for the prophylaxis of ischemic complications of unstable angina and non-Q-wave myocardial infarction, when concurrently administered with aspirin.
 Enoxaparin sodium, when administered concurrently with aspirin, has been shown to reduce the rate of the combined endpoint of recurrent myocardial infarction or death in patients with acute ST-segment elevation myocardial infarction (STEMI) receiving thrombolysis and being managed medically or with percutaneous coronary intervention (PCI).",,ENOXAPARIN,390.0,myocardial infarction,MYOCARDIAL INFARCTION
DOID_4989,DB01241,958c1d15-9d9d-4f5b-b32d-91f55e1d59e4.xml,,,,,,,,Indication: Treatment,Indications,4532f5fd-0396-481e-b827-fbf12e025231,Gemfibrozil,,"Gemfibrozil tablets, USP are indicated as adjunctive therapy to diet for:
 
 Treatment of adult patients with very high elevations of serum triglyceride levels (Types IV and V hyperlipidemia) who present a risk of pancreatitis and who do not respond adequately to a determined dietary effort to control them. Patients who present such risk typically have serum triglycerides over 2000 mg/dL and have elevations of VLDL-cholesterol as well as fasting chylomicrons (Type V hyperlipidemia). Subjects who consistently have total serum or plasma triglycerides below 1000 mg/dL are unlikely to present a risk of pancreatitis. Gemfibrozil tablets, USP therapy may be considered for those subjects with triglyceride elevations between 1000 and 2000 mg/dL who have a history of pancreatitis or of recurrent abdominal pain typical of pancreatitis. It is recognized that some Type IV patients with triglycerides under 1000 mg/dL may, through dietary or alcoholic indiscretion, convert to a Type V pattern with massive triglyceride elevations accompanying fasting chylomicronemia, but the influence of gemfibrozil tablets, USP therapy on the risk of pancreatitis in such situations has not been adequately studied. Drug therapy is not indicated for patients with Type I hyperlipoproteinemia, who have elevations of chylomicrons and plasma triglycerides, but who have normal levels of very low density lipoprotein (VLDL). Inspection of plasma refrigerated for 14 hours is helpful in distinguishing Types I, IV, and V hyperlipoproteinemia.
 Reducing the risk of developing coronary heart disease
 only
 and
 
 
 WARNINGS
 
 PRECAUTIONS
 
 
 CLINICAL PHARMACOLOGY
 In a subgroup analysis of patients in the Helsinki Heart Study with above-median HDL-cholesterol values at baseline (greater than 46.4 mg/dL), the incidence of serious coronary events was similar for gemfibrozil and placebo subgroups (see Table I).",,GEMFIBROZIL,391.0,pancreatitis,PANCREATITIS
DOID_5844,DB00177,958d32b9-2d88-4142-9a64-7dfc6c8efcf3.xml,,,,,,,,Indication: Treatment,Indications,3ea2256a-0165-48d5-9d66-eabb83df3620,Valsartan,,"Valsartan is an angiotensin II receptor blocker (ARB) indicated for:
 
 Treatment of
 hypertension
 (1.1)
 Treatment of
 heart failure
 (1.2)
 Reduction of cardiovascular mortality in clinically stable patients with left ventricular failure or left ventricular dysfunction
 following myocardial infarction
 1.3
 Valsartan tablets are indicated for the treatment of hypertension, to lower blood pressure. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. These benefits have been seen in controlled trials of antihypertensive drugs from a wide variety of pharmacologic classes including the class to which valsartan principally belongs. There are no controlled trials in hypertensive patients demonstrating risk reduction with valsartan tablets.
 Valsartan tablets are indicated for the treatment of heart failure (NYHA class II to IV). In a controlled clinical trial, valsartan tablets significantly reduced hospitalizations for heart failure. There is no evidence that valsartan tablets provide added benefits when they are used with an adequate dose of an ACE inhibitor
 [see
 Clinical Studies (14.2)
 In clinically stable patients with left ventricular failure or left ventricular dysfunction following myocardial infarction, valsartan tablets are indicated to reduce cardiovascular mortality
 [see
 Clinical Studies (14.3)",,VALSARTAN,392.0,myocardial infarction,MYOCARDIAL INFARCTION
DOID_8478,DB01053,960e183d-d9b4-4a2b-8596-45d999719131.xml,,,,,,,,Indication: Treatment,Indications,9e58122f-5c75-4905-a774-d3a4dae4ff8c,PENICILLIN G POTASSIUM,,"Penicillin G Potassium Injection, USP is indicated in the treatment of serious infections caused by susceptible strains of the designated microorganisms in the conditions listed below. Appropriate culture and susceptibility tests should be done before treatment in order to isolate and identify organisms causing infection and to determine their susceptibility to penicillin G.
 
 
 
 
 
 CLINICAL INDICATION
 
 
 INFECTING ORGANISM
 
 
 Septicemia, empyema, pneumonia, pericarditis, endocarditis, meningitis
 
 
 Streptococcus pyogenes
 Streptococcus pneumoniae
 Staphylococcus species
 
 
 Anthrax
 
 
 Bacillus anthracis
 
 
 Actinomycosis (cervico-facial disease and thoracic
 
 
 Actinomyces israelii
 
 
 Botulism (adjunctive therapy to antitoxin), gas gangrene,
 
 
 Clostridium species
 
 
 Diphtheria (adjunctive therapy to antitoxin and prevention
 
 
 Corynebacterium diphtheriae
 
 
 Erysipelothrix endocarditis
 
 
 Erysipelothrix rhusiopathiae
 
 
 Fusospirochetosis (severe infections of the oropharynx [Vincent's],
 
 
 Fusobacterium
 
 
 Listeria infections including meningitis and endocarditis
 
 
 Listeria monocytogenes
 
 
 Pasteurella infections including bacteremia and meningitis
 
 
 Pasteurella multocida
 
 
 Haverhill fever
 
 
 Streptobacillus moniliformis
 
 
 Rat bite fever
 
 
 Spirillum minus
 Streptobacillus moniliformis
 
 
 Disseminated gonococcal infections
 
 
 Neisseria gonorrhoeae
 
 
 Syphilis (congenital and neurosyphilis)
 
 
 Treponema pallidum
 
 
 Meningococcal meningitis and/or septicemia
 
 
 Neisseria meningitidis
 
 
 Gram-negative bacillary infections (bacteremias)
 Penicillin G is not the drug of choice in the treatment
 of gram-negative bacillary infections.
 
 Gram-negative bacillary organisms (
 i.e. Enterobacteriaceae
 To reduce the development of drug-resistant bacteria and maintain the effectiveness of Penicillin G Potassium Injection, USP and other antibacterial drugs, Penicillin G Potassium Injection, USP should be used only to treat or prevent infections that are proven or strongly suspected to be caused by susceptible bacteria. When culture and susceptibility information are available, they should be considered in selecting or modifying antibacterial therapy. In the absence of such data, local epidemiology and susceptibility patterns may contribute to the empiric selection of therapy.",,PENICILLIN G,393.0,Actinomycosis,ACTINOMYCOSIS
DOID_11976,DB01053,960e183d-d9b4-4a2b-8596-45d999719131.xml,,,,,,,,Indication: Treatment,Indications,9e58122f-5c75-4905-a774-d3a4dae4ff8c,PENICILLIN G POTASSIUM,,"Penicillin G Potassium Injection, USP is indicated in the treatment of serious infections caused by susceptible strains of the designated microorganisms in the conditions listed below. Appropriate culture and susceptibility tests should be done before treatment in order to isolate and identify organisms causing infection and to determine their susceptibility to penicillin G.
 
 
 
 
 
 CLINICAL INDICATION
 
 
 INFECTING ORGANISM
 
 
 Septicemia, empyema, pneumonia, pericarditis, endocarditis, meningitis
 
 
 Streptococcus pyogenes
 Streptococcus pneumoniae
 Staphylococcus species
 
 
 Anthrax
 
 
 Bacillus anthracis
 
 
 Actinomycosis (cervico-facial disease and thoracic
 
 
 Actinomyces israelii
 
 
 Botulism (adjunctive therapy to antitoxin), gas gangrene,
 
 
 Clostridium species
 
 
 Diphtheria (adjunctive therapy to antitoxin and prevention
 
 
 Corynebacterium diphtheriae
 
 
 Erysipelothrix endocarditis
 
 
 Erysipelothrix rhusiopathiae
 
 
 Fusospirochetosis (severe infections of the oropharynx [Vincent's],
 
 
 Fusobacterium
 
 
 Listeria infections including meningitis and endocarditis
 
 
 Listeria monocytogenes
 
 
 Pasteurella infections including bacteremia and meningitis
 
 
 Pasteurella multocida
 
 
 Haverhill fever
 
 
 Streptobacillus moniliformis
 
 
 Rat bite fever
 
 
 Spirillum minus
 Streptobacillus moniliformis
 
 
 Disseminated gonococcal infections
 
 
 Neisseria gonorrhoeae
 
 
 Syphilis (congenital and neurosyphilis)
 
 
 Treponema pallidum
 
 
 Meningococcal meningitis and/or septicemia
 
 
 Neisseria meningitidis
 
 
 Gram-negative bacillary infections (bacteremias)
 Penicillin G is not the drug of choice in the treatment
 of gram-negative bacillary infections.
 
 Gram-negative bacillary organisms (
 i.e. Enterobacteriaceae
 To reduce the development of drug-resistant bacteria and maintain the effectiveness of Penicillin G Potassium Injection, USP and other antibacterial drugs, Penicillin G Potassium Injection, USP should be used only to treat or prevent infections that are proven or strongly suspected to be caused by susceptible bacteria. When culture and susceptibility information are available, they should be considered in selecting or modifying antibacterial therapy. In the absence of such data, local epidemiology and susceptibility patterns may contribute to the empiric selection of therapy.",,PENICILLIN G,394.0,Botulism,BOTULISM
